"","kME_MM.turquoise","kME_MM.yellow","kME_MM.brown","kME_MM.blue","kME_MM.green","kME_MM.grey"
"Gene.507",0.085654393511403,0.272077218891001,-0.251066164508416,-0.307212449275807,0.110914526697037,0.490324674574969
"Gene.508",0.632439518600047,0.933949162851067,-0.179567296433949,-0.686182135167937,-0.642052315476196,0.613902984186896
"Gene.509",0.90008063838139,0.711982471467449,0.316126975272855,-0.378444449815674,-0.598603778513266,0.271081540575682
"Gene.510",0.326901135626499,0.476716233331122,-0.430941315071799,-0.634164830744069,-0.624861245707848,0.760315715258856
"Gene.511",0.949398080326893,0.64300130856878,0.51633958154486,-0.210604026149047,-0.232105819052847,0.209853023120322
"Gene.512",0.911745074426779,0.561407145936617,0.445384392683985,-0.242424024047188,-0.397965892574519,0.232471102219786
"Gene.513",-0.412969589227445,-0.72046762819582,0.346327257583444,0.735526922239721,0.582513752347152,-0.416622345251494
"Gene.514",0.965845180046451,0.803206712207317,0.369888419433485,-0.35570346820573,-0.338356468490242,0.426514055350287
"Gene.515",0.925839052727068,0.716270881547532,0.357792723196697,-0.346956584170715,-0.306873826540498,0.383606880257852
"Gene.516",0.194593352584335,0.624757239620066,-0.59786002836119,-0.751354094132689,-0.507692624713971,0.793958641068846
"Gene.517",0.601782511850867,0.493417549906727,0.0636619335336181,-0.346519126593144,-0.132398663079892,0.579978476445642
"Gene.518",0.759788696393462,0.936554950865464,0.00372218597924096,-0.612586263456943,-0.514781906542811,0.510555853167555
"Gene.519",0.329969876359684,0.162010824085232,-0.0351747949539477,-0.188257339297154,0.0604889193864854,0.562746782862546
"Gene.520",-0.595521851748294,-0.482491939069864,0.0331448211399593,0.53096187331857,0.783490919204332,-0.153676868693276
"Gene.521",-0.0819421628425383,0.228244485122005,-0.621016078896726,-0.513745242898525,-0.325106456171057,0.715682661572094
"Gene.522",-0.231998750519528,-0.470891128868581,0.324135338210306,0.506112449027001,0.119204139082956,-0.624952967124838
"Gene.523",0.917618236458599,0.743840496589599,0.344219137435454,-0.378612554183364,-0.498205001306146,0.221986912095015
"Gene.524",-0.512279471670751,-0.695591403571838,0.339896491166745,0.79678934467305,0.707332054484508,-0.466595733365672
"Gene.525",0.211978065497047,-0.176695692436317,0.800288176127646,0.631497529035226,0.27437046424561,-0.617513659538586
"Gene.526",0.335519635988216,0.779309282125431,-0.385928088399637,-0.681625346027804,-0.459762590609208,0.59666990383513
"Gene.527",0.978726272734348,0.709317550067103,0.480015564412079,-0.256781401506345,-0.33814174981189,0.268542520207908
"Gene.528",0.85855051444198,0.796640589478291,0.204608895317761,-0.424191147512711,-0.404545456588463,0.495469810801765
"Gene.529",0.970935722294302,0.661644250074727,0.487700204925684,-0.238727462754904,-0.2646272245361,0.292152577650175
"Gene.530",0.956417339972039,0.785974995809437,0.363921366554525,-0.355206467606622,-0.41395932836848,0.384746511244234
"Gene.531",0.90758735678802,0.685962323936675,0.330991482734144,-0.360790560618486,-0.512705536798596,0.289398201422025
"Gene.532",0.931498169440052,0.751752262369404,0.377842380002582,-0.342324481871405,-0.435422634783117,0.264817366638674
"Gene.533",0.419241304646738,0.861863583247132,-0.295960412847586,-0.659553660420661,-0.461654983576286,0.582655590139282
"Gene.534",0.907045805583453,0.597048670802905,0.417074462261929,-0.243342862579777,-0.209197804420229,0.364838983828577
"Gene.535",0.903770298468618,0.692334768024213,0.366494326221309,-0.298767291679775,-0.285381803878412,0.376936199183973
"Gene.536",0.805952143077268,0.600403790674182,0.226074398146089,-0.375914489929089,-0.29954881517811,0.431627704794479
"Gene.537",0.405348554685783,0.724614328067531,-0.435125196105154,-0.745617646943628,-0.654222566007013,0.662218550581792
"Gene.538",-0.0647198961096894,-0.308961901138101,0.560554925505044,0.586939364724312,0.164203298773458,-0.713403552959034
"Gene.539",0.557300146917708,0.0537514141357688,0.930553963171337,0.518701022928293,0.255839275823761,-0.401237343238596
"Gene.540",0.797101365665558,0.729296261735319,0.156242705764326,-0.457831903022874,-0.320180603554015,0.518833613289492
"Gene.541",-0.603431519134676,-0.703814583684225,0.161225419606371,0.694976271094583,0.744332917909215,-0.337315700113544
"Gene.542",0.936015327081071,0.76875089318307,0.369132283954142,-0.336899514708433,-0.370114788240746,0.377603372416822
"Gene.543",-0.294937325539013,-0.559617266462022,0.502170404774672,0.777866458683013,0.719501738032337,-0.53056182010537
"Gene.544",0.931585335788565,0.631049199804562,0.495668830816143,-0.198290655851679,-0.167759615313549,0.280955758117726
"Gene.545",0.968121443535273,0.646928615647036,0.514402505017769,-0.208121702888496,-0.299832779959223,0.246598070659181
"Gene.546",0.956854347909837,0.764463662197654,0.386021213896058,-0.357479341324123,-0.443773587196882,0.280041052478695
"Gene.547",0.868542045261262,0.732758216302871,0.166224021695176,-0.484661303722631,-0.594500750278207,0.467980775393145
"Gene.548",0.437655631621799,0.0578888390110692,0.826679491097572,0.505642529943305,0.188748001522992,-0.43726137737345
"Gene.549",0.938455902674058,0.723977530521882,0.393731176608188,-0.330229954880466,-0.439052380456413,0.293938522204719
"Gene.550",0.801337410097386,0.932747668854059,0.15545522177398,-0.499160902144987,-0.430706276734828,0.393541839382256
"Gene.551",0.377361033640451,0.729670107437755,-0.35107150220711,-0.631145430669507,-0.535790511972316,0.717602054262053
"Gene.552",0.973494044911486,0.72144271157275,0.458052772167974,-0.280533627480153,-0.301456188273859,0.31975636954188
"Gene.553",-0.211317724767944,-0.329741406689988,0.394477337504232,0.538308400958091,0.293634233846637,-0.670772159569805
"Gene.554",0.944640330721182,0.80965070617691,0.348199598280864,-0.372849196338797,-0.41739224141965,0.339073335858619
"Gene.555",0.939080885808789,0.577553075787961,0.48780074684,-0.200711288759302,-0.267526369243758,0.250699620318204
"Gene.556",0.715992573656529,0.630789791165307,0.216568772899041,-0.284942560577629,-0.206099789920212,0.505001034361513
"Gene.557",0.707448718748203,0.637802680101057,-0.0261876176566521,-0.527125903235341,-0.52353609622429,0.628409867663213
"Gene.558",0.723242993687862,0.59554614222299,0.0179656314785558,-0.532101142831655,-0.45967816661177,0.486283372101263
"Gene.559",0.0166773033933212,-0.376720507800553,0.679683143520065,0.700731707616088,0.607483154232993,-0.567517604568402
"Gene.560",-0.173895930932474,-0.275624122737896,0.497331907592798,0.5960351400248,0.692892778561922,-0.515991424944143
"Gene.561",0.965689428716055,0.660551756677082,0.509893241498737,-0.217908650334669,-0.296979682555106,0.244201552909265
"Gene.562",0.911991338974893,0.670478765276331,0.334926513668534,-0.357104330107874,-0.494444889553339,0.300573271599443
"Gene.563",0.357357539265772,0.81866153041262,-0.41080962597537,-0.716361017529663,-0.535228291724786,0.661811877134728
"Gene.564",0.390637473137037,0.807689386803472,-0.377647614354888,-0.6800764781722,-0.489484988951795,0.665919047262925
"Gene.565",0.216196181104464,0.723008192194525,-0.467469149287669,-0.641853401704375,-0.338937521847971,0.739691464468595
"Gene.566",0.942160535292576,0.767022851062848,0.362143411639257,-0.357495132732574,-0.376026760306631,0.29790563984673
"Gene.567",0.343547277343641,-0.0381658124517339,0.852082946013193,0.591649210534079,0.596724944772147,-0.484644698045303
"Gene.568",0.93764400708523,0.692794815522487,0.422091783922195,-0.297782744349442,-0.293589199343883,0.293402226378485
"Gene.569",0.430961993988471,0.645490214759225,-0.211749336287865,-0.52026571171455,-0.359982510021529,0.76560628718403
"Gene.570",0.330008234478938,-0.18349399557049,0.776504130449365,0.566715898260791,0.146068233769208,-0.486217562914607
"Gene.571",0.907996312891782,0.748949478818637,0.270827717371288,-0.425462786951848,-0.517428673152827,0.324253439037017
"Gene.572",0.938957545392119,0.759879204539881,0.41196667838339,-0.285034096834664,-0.324176751105335,0.387811564552082
"Gene.573",0.353602086784481,0.853445296752798,-0.340193375781763,-0.653529097732811,-0.409395356423702,0.606978592018103
"Gene.574",0.804562933605081,0.649730439409535,0.164751440089412,-0.426799758405757,-0.508945376943459,0.413035904849742
"Gene.575",0.621780435276113,0.1656384885293,0.847508055342202,0.362843469467734,0.299475446921572,-0.371429451481
"Gene.576",0.588649221255064,0.592762813449115,-0.151589381565453,-0.559192164289377,-0.581601117523675,0.598551338185464
"Gene.577",0.399524530079475,0.279186699931042,-0.0279391179212521,-0.259019118809116,0.0419044356666101,0.547029554528862
"Gene.578",0.924266603188719,0.854745598089688,0.323412097111955,-0.397994751645992,-0.445752440337851,0.345305750654199
"Gene.579",-0.161848389952388,-0.23799599516482,0.543411604724508,0.660406675851984,0.727471732123415,-0.417607349665286
"Gene.580",0.922980774594213,0.702787991035107,0.374610505442547,-0.321746345297437,-0.418470199572587,0.28250047509002
"Gene.581",0.193460246003527,0.299164399935972,-0.282657860631633,-0.339002605763879,-0.199301989327073,0.665293001371056
"Gene.582",0.606527592049662,0.623702064088539,-0.0447663762661967,-0.467442251865985,-0.341021050757096,0.578823558556115
"Gene.583",0.930878187031432,0.600989234243625,0.506551347754199,-0.185942257621875,-0.202178658546062,0.269558081009606
"Gene.584",0.970005628910204,0.665759189515777,0.509375239070326,-0.220478769762363,-0.311770944878469,0.227283595510371
"Gene.585",0.954409101317658,0.657871592542782,0.443857628673878,-0.262920423090366,-0.34062628743386,0.294656326367284
"Gene.586",0.935653129188756,0.80194464675325,0.393495614530952,-0.323510347441148,-0.28045368840643,0.352745175149265
"Gene.587",0.942306450695381,0.599773505840457,0.525487756618246,-0.172424203396831,-0.159283192911739,0.259823813707765
"Gene.588",-0.301844772766037,-0.516883147944038,0.195642954000657,0.451881006003787,0.0473094127330363,-0.514600166898605
"Gene.589",0.831909959744393,0.815187712151715,0.177245205671604,-0.437460920497887,-0.311818635480214,0.561592699544228
"Gene.590",0.95902778429625,0.691791399381418,0.475835794267657,-0.241060157401202,-0.230392700818587,0.312167490320634
"Gene.591",-0.00557965250993191,0.200297008787061,-0.541696027525471,-0.477966361481751,-0.181497009310134,0.747159956517849
"Gene.592",0.781527954421847,0.852656328794973,0.0408879843149626,-0.542439174344785,-0.437271581315934,0.670597457158724
"Gene.593",0.0361448798707103,-0.39058227460407,0.763689301900881,0.755756040027934,0.488822108996379,-0.586168437815777
"Gene.594",0.93895902248999,0.703053839165806,0.353430305236257,-0.350024960547187,-0.331338264440438,0.369959712688071
"Gene.595",0.792581998553802,0.641826508089812,0.227680325009649,-0.383514325110717,-0.563276865403716,0.255009092621765
"Gene.596",0.926069614775758,0.709024085336978,0.406550353977456,-0.30157535813523,-0.429944606029563,0.226720470757335
"Gene.597",0.927174425278246,0.601582432504004,0.45735070251397,-0.224926661571211,-0.263005879750025,0.279875873077365
"Gene.598",-0.449161948536077,-0.664836552222978,0.314836746346534,0.709562025828689,0.807018119061617,-0.365082132734745
"Gene.599",0.897984915108738,0.689757619028294,0.400796980134223,-0.289320497682176,-0.388462280407956,0.233687532765205
"Gene.600",0.200097159391395,-0.0800930949868568,0.617422249941304,0.543717479116258,0.393118091198146,-0.145082348661228
"Gene.601",0.794646138808265,0.907560682900841,0.0410880891986194,-0.583002505672348,-0.462550286816568,0.619012784195935
"Gene.602",0.962947753661611,0.733109967436231,0.426489070530876,-0.323276255897105,-0.394844382008097,0.226970743536345
"Gene.603",-0.526544121850408,-0.448262131301027,0.211832074860822,0.62531524475163,0.693342558081023,-0.315327341243646
"Gene.604",0.889698587331303,0.654145794934627,0.333115449102448,-0.353356555190632,-0.547854199417045,0.207643894160073
"Gene.605",0.216609659091198,0.551029283283001,-0.450551114906925,-0.625689798555895,-0.42073467920328,0.640143338602699
"Gene.606",0.187858045267842,-0.0345880206016889,0.620072815434724,0.487994514371807,0.693121625895268,-0.310382920996152
"Gene.607",0.0559527944416017,0.605709932556114,-0.635420776994933,-0.703920711539304,-0.567393847777214,0.640955175341521
"Gene.608",0.797962644815844,0.750984495829889,0.134155451332756,-0.444853659643972,-0.550671873101176,0.520507658519635
"Gene.609",0.86290267520259,0.814908753972926,0.235465631751666,-0.423526530064722,-0.417691096678729,0.428125532723272
"Gene.610",0.889573860499312,0.867662380964728,0.167646796405695,-0.518827739482161,-0.546614159431426,0.428380209084224
"Gene.611",0.963245030329076,0.726227686541519,0.406657569226545,-0.327526759728581,-0.433433703467358,0.310926582370648
"Gene.612",0.968563718718865,0.614293666355772,0.523984514491742,-0.206140628725863,-0.302310829241003,0.222772470934107
"Gene.613",0.927431669638117,0.598897973472928,0.456226723011614,-0.229889781765524,-0.215960582340119,0.305092153870347
"Gene.614",0.805053646283624,0.948869846861423,0.096198251668036,-0.553303425965623,-0.442624228649206,0.487893230036867
"Gene.615",0.523183362637448,0.723178897836952,-0.218855482084509,-0.655720616940266,-0.759556450021777,0.40013363450323
"Gene.616",0.0531124184376248,0.592252067327415,-0.50783236671463,-0.551092326739504,-0.147314465065694,0.706666085991484
"Gene.617",0.902011613562069,0.842899265460305,0.254177693104984,-0.444695988407832,-0.507305355383699,0.379752879421219
"Gene.618",-0.138669711572596,-0.444161522340065,0.365086445150189,0.468183972468368,-0.0152633023137278,-0.65877069373201
"Gene.619",0.232674430298223,0.247994389354972,-0.190363857476866,-0.292021917714248,-0.137610330895246,0.638477576012618
"Gene.620",0.861361517866903,0.57700221879061,0.333595697422376,-0.278885924621825,-0.316563223684148,0.396949646498339
"Gene.621",0.567960506968563,0.903314427276733,-0.10453679814561,-0.5711023712629,-0.286572541121556,0.594887852726433
"Gene.622",0.616081127263721,0.731718862903532,-0.0054930549297397,-0.469264640184952,-0.498031046444183,0.49942574903307
"Gene.623",0.871372403391906,0.574360738773131,0.440800830188771,-0.187076497558313,-0.113653610966333,0.379652633675226
"Gene.624",0.0681794877936222,0.433970699662434,-0.541205605360866,-0.555525909471206,-0.507526111438065,0.716053327839445
"Gene.625",0.895441590797998,0.587874502566016,0.311521857779349,-0.345304025884012,-0.533518439900422,0.338178872434327
"Gene.626",0.910511223628771,0.680398638057677,0.367856065930611,-0.305991397898992,-0.296667339715179,0.347861148216445
"Gene.627",0.802233983694684,0.642183992073226,0.198915117235612,-0.366148515746262,-0.316184422764033,0.556765637076994
"Gene.628",-0.255703472302925,-0.46031285306563,0.43998000950869,0.701607768577313,0.757958622619197,-0.368480284519688
"Gene.629",0.418499456038562,-0.00402966727980468,0.876492220634649,0.583195815638956,0.520144048646206,-0.395793157763275
"Gene.630",0.932524814082464,0.755845643088686,0.360394364880857,-0.366941329561039,-0.325244897484426,0.341882562978103
"Gene.631",0.792946274872161,0.634057812470302,0.18750738284375,-0.404542201605027,-0.545677105704186,0.355493478172629
"Gene.632",-0.625380779350772,-0.521627070223635,0.0499561996264644,0.558741493935074,0.668671619981415,-0.248771062668735
"Gene.633",0.88934571301447,0.681776860742261,0.329862116068106,-0.307107297144263,-0.290588929861193,0.469570128765613
"Gene.634",0.967575619420345,0.703026283297077,0.467351926360918,-0.281249651216027,-0.312795008671849,0.254392204401689
"Gene.635",-0.213152685799761,0.23570719990532,-0.691196753409799,-0.496374918747819,-0.101443375625433,0.687545870004186
"Gene.636",0.963985313282569,0.734762664694974,0.451856962721792,-0.281626115840649,-0.317107197575598,0.326161592139211
"Gene.637",-0.0494095598435651,0.281968692940787,-0.488959988051289,-0.439609185017041,0.089874147659281,0.58171625516884
"Gene.638",0.699467110190215,0.25364077469036,0.907434538863232,0.375986961744395,0.181719029872811,-0.277963965584004
"Gene.639",0.886305399942222,0.623860514218656,0.307386286388062,-0.330236516447002,-0.362665564619213,0.448870607369355
"Gene.640",0.382368922915478,0.0457850221836104,0.809370105409279,0.525871049029857,0.295013245281223,-0.438050181501468
"Gene.641",0.797770466827352,0.743792532425611,0.111125736602572,-0.51972515616202,-0.696383165308543,0.310336235750346
"Gene.642",0.95158509249557,0.620540693044597,0.477231208030298,-0.252193692311481,-0.40097725448028,0.174640275560633
"Gene.643",0.961299509074903,0.684835532159407,0.512135138047152,-0.220728087388713,-0.340065734856381,0.201402107496179
"Gene.644",0.612589219251337,0.659996081028234,-0.0403432612205984,-0.539682990043191,-0.767507132756407,0.269629924070965
"Gene.645",0.926776285411659,0.665676605530095,0.402516648081903,-0.268547087582787,-0.303811304001129,0.382874741177712
"Gene.646",0.940912169713146,0.851560713898514,0.326191163617357,-0.406676434796157,-0.372839456387187,0.373328626550513
"Gene.647",0.862155541567375,0.656153090767565,0.244797563525002,-0.3942619805093,-0.362258151270669,0.506582437700164
"Gene.648",0.927886051535076,0.736630824843141,0.398035887097334,-0.31408953957314,-0.336192688899714,0.33552583512762
"Gene.649",0.955621883630287,0.77912599979803,0.422751960666089,-0.309346468379358,-0.38727752003401,0.300530442157521
"Gene.650",0.317728394967526,-0.0810013196108011,0.845060417492415,0.618861933931204,0.582414095677667,-0.375212747786029
"Gene.651",0.448984562186161,0.414152346348477,-0.155686258950772,-0.49056229735342,-0.74720705851838,0.271771643925064
"Gene.652",0.836406695650272,0.555103866960294,0.330268070819857,-0.299466492098816,-0.549405687119552,0.205671095438863
"Gene.653",0.951192649606467,0.797234310518762,0.308310875257171,-0.413876602508189,-0.478180606425072,0.409189509618456
"Gene.654",0.953569761771814,0.602890996258273,0.536664465612519,-0.201013065393537,-0.31127007705242,0.120403567865535
"Gene.655",0.0212215179865157,0.326945575546302,-0.35653494801633,-0.376708587417867,0.0348867712163966,0.51830746806544
"Gene.656",0.654670961246555,0.632239430133968,-0.106642140472459,-0.629256318459148,-0.59058435738159,0.377969991783668
"Gene.657",-0.193679033461291,-0.224322405313469,0.444792029989392,0.606787726948307,0.824960644946795,-0.356979525105577
"Gene.658",-0.00816661588042378,0.60744149688764,-0.646938490267495,-0.66080432021857,-0.395501249605023,0.681546957698826
"Gene.659",0.8565527323073,0.603729957334256,0.250999011101735,-0.370637565487891,-0.457822980324969,0.450105850021227
"Gene.660",-0.510405862362767,-0.472206431500285,0.132042386347534,0.549893491111443,0.859524676787862,-0.303122655961844
"Gene.661",0.970297795194326,0.688303715792565,0.495784867567472,-0.252608204472152,-0.337935481447878,0.206584352852993
"Gene.662",0.502082184237211,0.0140649304716439,0.90806724877977,0.554049471151081,0.453814368518761,-0.30265996855245
"Gene.663",-0.00563839440945559,-0.128396048784785,0.446411292801844,0.438216945146044,0.695576283904293,-0.329998485200564
"Gene.664",0.759916641816621,0.910859773345951,0.0525108196971169,-0.55624329830997,-0.554611598396378,0.457964858756895
"Gene.665",0.460962440299135,0.377119668488729,-0.0481089595422796,-0.32050437366782,-0.318364997553556,0.62883817622873
"Gene.666",0.868544082108128,0.809585975286238,0.102048133213922,-0.574449252447179,-0.47571838906604,0.51578286636031
"Gene.667",0.614655025720143,0.875508981877984,-0.0718675933455601,-0.546682556595272,-0.327036794967129,0.583710631867444
"Gene.668",0.0177567836712555,-0.279408189541451,0.700701008133145,0.646787765086399,0.466780482031783,-0.69843657752423
"Gene.669",0.371745150133557,-0.0910142054319923,0.890064645380816,0.575131590718239,0.276362187389803,-0.673506415247754
"Gene.670",0.921044972598572,0.886476297280394,0.312347912406433,-0.403384013604184,-0.353377582228959,0.413206962590943
"Gene.671",0.514098814813405,0.885814124654434,-0.210176231574171,-0.615306273829904,-0.342179533220837,0.650360298970727
"Gene.672",0.914382070995735,0.832120523073243,0.335351277253904,-0.359356322838402,-0.28461699606105,0.454226070052953
"Gene.673",0.779285532527281,0.938256623563455,-0.00975158917914145,-0.609980847517306,-0.49880785150582,0.628119855349074
"Gene.674",0.373369923870913,0.791863803332312,-0.433682362932926,-0.743284777886294,-0.661333715760853,0.654598635042775
"Gene.675",0.937351613445395,0.728485066578135,0.445762233439008,-0.272056093628894,-0.194748130172951,0.298021321331344
"Gene.676",0.27973252523548,-0.203237043613768,0.873657059348405,0.67985028991597,0.443894107523896,-0.537505849841135
"Gene.677",0.915675305221189,0.599480772346308,0.422347453046635,-0.260711508859945,-0.375158088518807,0.217065977750604
"Gene.678",0.88633226341486,0.753040532320796,0.247586478752778,-0.432425001185262,-0.580510642210497,0.347970028456723
"Gene.679",-0.000431615868345473,0.308668524868638,-0.554081378129221,-0.526417551746436,-0.327023817870163,0.667903467790232
"Gene.680",0.917061948651508,0.793061658729944,0.327450505417202,-0.379467604634189,-0.490372205137506,0.339208734710641
"Gene.681",0.683973002020882,0.51692968742896,0.200047421792214,-0.28256442921334,-0.25718640706716,0.40664791981129
"Gene.682",0.407426934681372,0.81554832345057,-0.416161338207184,-0.739040464349261,-0.553202975045764,0.734170767287279
"Gene.683",0.0623116490356063,-0.188538058139454,0.732732782681192,0.646931546781092,0.499918275382687,-0.638309585929879
"Gene.684",0.873459707443448,0.827390694361407,0.186663816486654,-0.481704143780222,-0.507160292055773,0.487014229407704
"Gene.685",-0.13838655723149,0.0755254439346804,-0.652858223214597,-0.509012191588378,-0.287866197259518,0.633855987370778
"Gene.686",0.649510058461061,0.872137557187304,-0.103977267259259,-0.627031455132392,-0.537601057839239,0.546253306699945
"Gene.687",0.959296130054454,0.699747847098338,0.467246919922721,-0.27128622574763,-0.375115626084075,0.216343585585657
"Gene.688",0.696668797340368,0.663511210842247,-0.0406202191427079,-0.572699957062144,-0.464106284822569,0.631502810415098
"Gene.689",0.956802361044924,0.804907335824528,0.444960559436507,-0.295675927529804,-0.280944825488113,0.31855299403581
"Gene.690",0.182550665180799,0.642432289411809,-0.389253723154441,-0.549718144769461,-0.173230660961994,0.606584526306517
"Gene.691",-0.24672733724402,-0.629280052252888,0.548902385392045,0.808357318365317,0.715414226144957,-0.440419774153542
"Gene.692",0.129304589082479,-0.269978215470149,0.818179683087231,0.752274771035001,0.676772004875842,-0.435171518739915
"Gene.693",0.944131647587472,0.659135023980562,0.411180432632324,-0.319390757802731,-0.406919538466162,0.227260665572934
"Gene.694",0.967630669911481,0.758507378172536,0.442512866589159,-0.306227877837534,-0.325189163255999,0.292067961762233
"Gene.695",0.915653557575558,0.781260896901747,0.362940427302848,-0.363219891409167,-0.445641024340785,0.222135168683802
"Gene.696",0.335493504589956,0.372180723581327,-0.189948113683393,-0.453344745849879,-0.653737014189945,0.199613355324984
"Gene.697",0.769408327011375,0.649445830996439,0.101394378270247,-0.458290958818203,-0.300322719268172,0.594521247614973
"Gene.698",0.695303844814222,0.91782388512482,-0.150562411820215,-0.698732772040908,-0.668238350731213,0.599856494940001
"Gene.699",0.873283726595126,0.676719183350381,0.266020503437821,-0.381697491515428,-0.478121180413092,0.317460209150893
"Gene.700",0.741821033828063,0.892271771710404,0.0423605564917301,-0.545612914302302,-0.45161105337721,0.470074661985419
"Gene.701",0.529401151370127,0.447586656394192,0.0396239042120655,-0.286875620292467,-0.100546182948861,0.617401736610279
"Gene.702",0.744670095216549,0.51720274792768,0.165672279968818,-0.383110508281351,-0.36459065804325,0.409812254990381
"Gene.703",0.804234785201681,0.908201732641274,0.0989351917692439,-0.534734820937169,-0.35325512849093,0.548588788837489
"Gene.704",-0.405731432188785,-0.639979223493823,0.185302791459845,0.576142410055734,0.545613394421074,-0.22431634921509
