"MEturquoise","MEyellow","MEblue","MEbrown","MEgrey"
-0.0575529543708456,-0.0385767906818504,-0.0110043907473967,0.00472838611028268,-0.0336804537646544
-0.0078525503919623,-0.0592437063285937,-0.0431942884499439,-0.0260012608094067,0.0635668159386012
-0.0255805812028463,-0.0816323842242074,-0.0631567316435239,-0.0493808121127487,0.0636743090941309
-0.0587747178216297,-0.0720365269943914,-0.0414733563961394,0.0495597307669297,-0.0127668595123025
0.007859493347512,-0.0459459054694291,-0.0582807022524641,-0.0782534084589796,0.0637978976558262
-0.0508505286051017,-0.0914441516037201,-0.0666740246995609,0.0249401644660371,0.0316637790432147
0.0193485059031583,-0.0559543743470829,-0.0563270205957178,-0.0672655286152233,0.090346334711869
-0.0870866910701977,-0.109219769132485,-0.047049347824892,0.0439238380465758,0.00234792629806112
0.0774851150812598,0.000680225537370446,-0.0456359745568444,-0.0599613727555619,0.106047845142025
-0.0525326543446367,-0.0775969212525139,-0.0568735093021472,-0.0730413162417025,0.0276794770564668
-0.00473020809736704,-0.0619338879763294,-0.0443143160985544,-0.0438817699661598,0.0728883873917604
-0.0857451116243676,-0.117676159752527,-0.0701008860437297,-0.0938396770892336,0.0306351546134357
-0.0462293796958917,-0.0587134883624542,-0.0144494801552166,-0.0644130099672803,0.0244150469462644
-0.074543562032246,-0.0900017707194738,-0.0534930845723873,0.0147905719343197,0.0104355337756751
-0.0121331763064565,-0.136793178653907,-0.104347941568775,-0.101470711298436,0.16905510054365
-0.0677299385979146,-0.13831801622477,-0.0809147480392258,-0.0633973406498763,0.077380679562628
0.0438836907360453,0.0268415155504675,-0.00465494643147466,-0.0908829624525873,-0.0339046212474201
0.245753187822737,0.230593975990634,0.0291823883882241,-0.0500822215881332,0.00712707265413113
-0.0149885020162164,-0.00929340271857771,-0.00122906656067684,-0.0927058014973604,-0.0383965689741699
0.0285993754564008,0.00775104577828351,-0.0327031730616396,-0.101377916929277,-0.0415479177584145
