"MEturquoise","MEyellow","MEbrown","MEblue","MEgreen","MEgrey"
-0.049122658929155,0.016737722709042,-0.0659698446004422,-0.0334461558952166,-0.0425166614872861,0.0108377265409305
-0.037304138236317,0.0598694117802387,-0.0850371931058765,-0.0726980736714806,-0.0453938098594181,0.0233338792377097
-0.0894027314772299,-0.00843933591762644,-0.106021390724611,-0.0549511849197723,-0.0387863525009561,-0.00904408509774383
-0.0561930130552786,-0.0389190724271548,-0.0350615983622524,0.00842241915876736,0.0248218511898851,-0.0309971485288724
-0.0217039405298753,0.0845374558477626,-0.0539763344948681,-0.045537682953419,-0.0305673360706144,0.0144825597069892
-0.0355338248500702,0.0641799060145869,-0.0842217968662393,-0.06322350505601,-0.0518871597967137,0.0285591050926744
-0.0662967280084213,-0.0050549117261714,-0.0704428044985482,-0.0328637987229424,0.0495501569948451,-0.0194162554916758
0.000331934031666321,0.0636301881911167,-0.0612621136372716,-0.0599599362245491,-0.0747881378465913,0.0480027764406061
-0.0625364057358314,0.0465765814003405,-0.0970150454856609,-0.0713729213535862,0.00178523383841244,0.0181690379959515
0.00979384990756734,0.10783726678306,-0.0614083566047397,-0.0754538166766893,-0.0644706994369739,0.0517641933446028
-0.0923143187380482,-0.0272788655357849,-0.0941301655548461,-0.0414337738163017,0.0359497115722997,-0.0108132759986103
0.0603973450925967,0.148911768830751,-0.00706353244112337,-0.0598067911723878,-0.071100158002878,0.0626161347713923
-0.055198990832298,0.0140646016118078,-0.0876150903787975,-0.0509371882470513,-0.0601164465963863,0.026506828011677
-0.0173930022266976,0.0833649752783861,-0.0577203910704721,-0.0428253554460701,-0.0416969427431165,0.0398542825231625
-0.0920162463549275,0.00951733061808484,-0.13275801546865,-0.0731515316217947,-0.0813727435140135,0.0114572297016103
-0.0492972742202082,0.0229016298505809,-0.0533150072094569,-0.0225587419618516,-0.050380169512358,-0.00223970573605049
-0.0789579735063137,0.0164541134796258,-0.0814544031552224,-0.0386562192118075,0.00701652373254989,-0.00759940817970844
-0.0375068579377232,0.126060802347952,-0.134443644374475,-0.117798670992927,-0.129491015156479,0.0757081737765539
-0.0809498020985059,0.0642921389245958,-0.1398740239661,-0.0846624203406109,-0.0705463796850596,0.0426950671785131
0.051015359491844,-0.00184112827377681,0.0335895334713869,-0.0112400074046213,-0.0938298853320446,-0.0845097998997915
0.242264418677628,0.165142189124383,0.198785922131714,0.0134925512301088,-0.0566509124514723,-0.0249901961767097
-0.00837212610730338,-0.0408845062222091,-0.00747846839951308,-0.0050108912836087,-0.0958802176653347,-0.0791229488889773
0.0340558972812626,-0.0158987136247289,0.00845450732179759,-0.0330422296043935,-0.113670735152594,-0.0958287420748896
0.203724513739948,0.113721777321606,0.161692006046937,0.00207407785124205,-0.0606035907238595,-0.0410452206416206
0.181119700013047,0.117076165234085,0.152506484362577,0.0143240157004247,-0.0652893804157717,-0.0384657932099612
0.0201825411390895,-0.0220936006758348,-0.0134348533157251,-0.0511842993021242,-0.11730702255003,-0.0786731235569441
0.0121108722531952,-0.0460783681174799,0.0547403909293846,0.0354028089855652,-0.0597812264830975,-0.12623603244116
-0.016106593060464,-0.0164556281379891,-0.00628396529251702,-0.0101507817017678,-0.0839399977438918,-0.0716064680428187
0.0349859586364753,-0.0172997224380028,0.0180183298422542,-0.0209004838213505,-0.108990232272937,-0.0811867606894809
0.106976878909231,0.0363884003458548,0.0844621369028223,-0.0103335690839565,-0.0898085640565553,-0.0769630671867125
0.0528997110964934,0.0232245414176893,0.0275906713266748,-0.0184471028971803,-0.09478915706408,-0.0684724245643049
0.00933258669686577,-0.0251644447184312,-0.00531690218429672,-0.0173706566783287,-0.119824377006415,-0.0921557785235709
0.0554012236622059,-0.000414449757118807,0.0378498096619515,-0.0127308239885762,-0.116412047353626,-0.10322756791911
0.0151248954218306,-0.0324058029572444,-0.0197435303801504,-0.0388244799630655,-0.13278656287332,-0.0943602000837862
0.187685732316754,0.0951856908681624,0.146097312041978,-0.00398950919940939,-0.0764291503625424,-0.0677308538089818
-0.0516686639415229,-0.0847608567378346,-0.0107145342297901,0.0154082167659187,-0.069063393611811,-0.121774851955724
0.0465791638103166,-0.00847043446072712,0.0253219279455128,-0.0284898131100427,-0.104484629491233,-0.0939688920256151
0.0932083536548439,0.0438665304242916,0.073852667794722,-0.00792364175051566,-0.0616624792552228,-0.0443797241280435
-0.000989304269925997,-0.0288428269766947,-0.0253910816421217,-0.0345710148742414,-0.130539421296894,-0.0885988835127688
