"","V1","V2","V3"
"1450",0.39487,0.01191,0.056776
"1451",0.40074,0.010375,0.056107
"1452",0.38493,0.011568,0.055308
"1453",0.27641,0.0051959,0.03697
"1454",0.37549,0.0062661,0.049522
"1455",0.32894,0.0056547,0.043528
"1456",0.24363,0.0049301,0.032895
"1457",0.3765,0.0090707,0.052116
"1458",0.43108,0.013743,0.062635
"1459",0.35924,0.0077262,0.048908
"1460",0.34563,0.005348,0.045214
"1461",0.43228,0.016528,0.065235
"1462",0.22949,0.0036374,0.030097
"1463",0.56974,0.075605,0.1335
"1464",0.30674,0.0064483,0.041629
"1465",0.26021,0.005629,0.035454
"1466",0.25354,0.013975,0.055351
"1467",0.23084,0.0099642,0.048113
"1468",0.22788,0.01228,0.049516
"1469",0.28937,0.019917,0.066454
"1470",0.20567,0.012698,0.046026
"1471",0.20844,0.012482,0.046327
"1472",0.22905,0.01731,0.053881
"1473",0.25834,0.025153,0.065428
"1474",0.32351,0.020861,0.073131
"1475",0.23646,0.017792,0.055558
"1476",0.24187,0.017193,0.055998
"1477",0.23444,0.011864,0.050305
"1478",0.22226,0.013366,0.049446
"1479",0.30495,0.030274,0.077714
"1480",0.26313,0.022425,0.063997
"1481",0.24357,0.015684,0.055042
"1482",0.23936,0.014238,0.05312
"1483",0.2324,0.013118,0.050991
"1484",0.2516,0.021451,0.061201
"1485",0.27605,0.018427,0.062922
"1486",0.34865,0.025065,0.080952
"1487",0.25148,0.017528,0.057935
"1488",0.22124,0.014777,0.050435
"1489",0.33096,0.023993,0.07701
"1490",0.27514,0.018405,0.062747
"1491",0.27581,0.029571,0.072099
"1492",0.36579,0.033897,0.091219
"1493",0.22761,0.014096,0.050973
"1494",0.37622,0.03267,0.092005
"1495",0.31254,0.038482,0.085816
"1496",0.34271,0.02202,0.077408
"1497",0.28595,0.020459,0.066311
"1498",0.40525,0.041664,0.10446
"1499",0.34719,0.023526,0.079426
"1500",0.31378,0.021977,0.072375
"1501",0.37226,0.043859,0.10058
"1502",0.39702,0.049909,0.10986
"1503",0.35322,0.027135,0.083454
"1504",0.39612,0.036685,0.098763
"1505",0.23456,0.015885,0.053653
"1506",0.42069,0.052261,0.11589
"1507",0.38422,0.044938,0.10354
"1508",0.36457,0.030825,0.088466
"1509",0.45317,0.075668,0.14087
"1510",0.37814,0.037214,0.096096
"1511",0.39955,0.046646,0.1076
"1512",0.38304,0.048477,0.10626
"1513",0.38862,0.036614,0.09741
"1514",0.43751,0.073447,0.13632
"1515",0.25543,0.015844,0.057223
"1516",0.36881,0.035852,0.093358
"1517",0.39961,0.039087,0.10135
"1518",0.33455,0.036823,0.088244
"1519",0.36759,0.03588,0.09317
"1520",0.3075,0.028889,0.077008
"1521",0.43332,0.059664,0.1242
"1522",0.42959,0.054182,0.11902
"1523",0.45285,0.073094,0.13868
"1524",0.40287,0.04465,0.10652
"1525",0.4223,0.064743,0.1265
"1526",0.48802,0.10188,0.16858
"1527",0.45103,0.071873,0.13736
"1528",0.29503,0.024716,0.071402
"1529",0.43629,0.059231,0.12435
"1530",0.41283,0.051346,0.11378
"1531",0.39024,0.0354,0.096685
"1532",0.39097,0.039707,0.10037
"1533",0.45733,0.07655,0.14232
"1534",0.25187,0.0022734,0.027175
"1535",0.26469,0.0031457,0.029239
"1536",0.22046,0.0018588,0.023667
"1537",0.22734,0.0027765,0.025181
"1538",0.27423,0.0040654,0.031019
"1539",0.19662,0.0025799,0.021938
"1540",0.3343,0.0049508,0.037809
"1541",0.2034,0.0026647,0.022692
"1542",0.26383,0.0051966,0.030999
"1543",0.22766,0.003459,0.025826
"1544",0.30229,0.0043773,0.034099
"1545",0.28537,0.0050739,0.033038
"1546",0.25209,0.0039766,0.02873
"1547",0.26656,0.0024964,0.028841
"1548",0.24731,0.0053683,0.029506
"1549",0.21348,0.0028251,0.023841
"1550",0.29599,0.0070673,0.035893
"1551",0.37857,0.0116,0.048212
"1552",0.25854,0.0033341,0.028795
"1553",0.30472,0.0071429,0.036831
"1554",0.32031,0.0071994,0.038437
"1555",0.29615,0.0061142,0.03505
"1556",0.26201,0.0045463,0.030232
"1557",0.44216,0.023749,0.065493
"1558",0.26788,0.0054996,0.031676
"1559",0.30006,0.011956,0.0407
"1560",0.34149,0.0075827,0.040896
"1561",0.40258,0.010817,0.049902
"1562",0.37934,0.010166,0.046998
"1563",0.30354,0.0052841,0.03504
"1564",0.41531,0.016162,0.055983
"1565",0.36487,0.0041281,0.040118
"1566",0.26038,0.0055306,0.030956
"1567",0.26019,0.0028445,0.028519
"1568",0.50795,0.056292,0.10135
"1569",0.28613,0.0030582,0.031299
"1570",0.31279,0.010504,0.040661
"1571",0.45354,0.019482,0.087509
"1572",0.48673,0.030469,0.10197
"1573",0.42228,0.018986,0.082191
"1574",0.48576,0.032839,0.10382
"1575",0.41931,0.018123,0.080997
"1576",0.48967,0.03051,0.10247
"1577",0.44351,0.026401,0.091772
"1578",0.40099,0.016683,0.076912
"1579",0.40268,0.014741,0.07554
"1580",0.44325,0.018645,0.08519
"1581",0.49799,0.032264,0.10525
"1582",0.57965,0.096099,0.17188
"1583",0.55786,0.073321,0.14926
"1584",0.45603,0.028326,0.095357
"1585",0.53428,0.05811,0.13274
"1586",0.55692,0.079505,0.15433
"1587",0.48075,0.031888,0.10224
"1588",0.26055,0.0052418,0.045254
"1589",0.38613,0.015105,0.073253
"1590",0.30565,0.0075213,0.054245
"1591",0.41146,0.022362,0.083343
"1592",0.27938,0.0079245,0.050467
"1593",0.43573,0.018041,0.083502
"1594",0.2731,0.0086042,0.050057
"1595",0.38853,0.013375,0.072171
"1596",0.52005,0.047393,0.12147
"1597",0.46375,0.021343,0.090678
"1598",0.54604,0.0831,0.15565
"1599",0.28651,0.0092697,0.05272
"1600",0.5372,0.075945,0.14823
"1601",0.29388,0.0064955,0.051535
"1602",0.27343,0.009366,0.050751
"1603",0.35091,0.01025,0.06364
"1604",0.29461,0.0063511,0.051528
"1605",0.44347,0.017972,0.084657
"1606",0.30903,0.010824,0.05756
"1607",0.33901,0.009314,0.060985
"1608",0.41673,0.018795,0.081161
"1609",0.39274,0.012634,0.072205
"1610",0.24776,0.0078498,0.04545
"1611",0.49899,0.033507,0.10646
"1612",0.28798,0.0068173,0.050882
"1613",0.40684,0.01915,0.07991
"1614",0.48068,0.027114,0.098198
"1615",0.22151,0.0059535,0.039736
"1616",0.49061,0.031252,0.10324
"1617",0.55143,0.067882,0.14366
"1618",0.41799,0.019444,0.081905
"1619",0.28435,0.0076376,0.051005
"1620",0.33669,0.0084712,0.059911
"1621",0.32089,0.010265,0.058946
"1622",0.32307,0.012361,0.061056
"1623",0.22092,0.0070423,0.040562
"1624",0.50468,0.056933,0.1271
"1625",0.34764,0.0084468,0.061606
"1626",0.41129,0.017299,0.079046
"1627",0.17961,0.0065105,0.033638
"1628",0.2018,0.0073809,0.037851
"1629",0.40946,0.020527,0.081481
"1630",0.50813,0.037021,0.11085
"1631",0.4322,0.018721,0.083523
"1632",0.23423,0.0067503,0.042402
"1633",0.30745,0.0081976,0.055097
"1634",0.18862,0.0048721,0.033669
"1635",0.197,0.0061199,0.036035
"1636",0.17945,0.0050956,0.03242
"1637",0.41794,0.017006,0.079841
"1638",0.19441,0.0062607,0.035747
"1639",0.2414,0.0066633,0.043452
"1640",0.42094,0.023609,0.085879
"1641",0.46652,0.020648,0.090525
"1642",0.36018,0.011884,0.06647
"1643",0.47409,0.032604,0.1018
"1644",0.45946,0.023862,0.09213
"1645",0.22862,0.0087179,0.043182
"1646",0.43776,0.021054,0.086361
"1647",0.34443,0.013884,0.065688
"1648",0.41066,0.020866,0.081955
"1649",0.47095,0.027882,0.09732
"1650",0.1939,0.0059835,0.035434
"1651",0.50327,0.034786,0.10821
"1652",0.2793,0.00932,0.051632
"1653",0.49949,0.038537,0.11078
"1654",0.32815,0.010411,0.060208
"1655",0.28112,0.0078536,0.05068
"1656",0.28384,0.010234,0.053115
"1657",0.34975,0.010282,0.063485
"1658",0.35891,0.014374,0.068371
"1659",0.42715,0.022011,0.085505
"1660",0.41559,0.017444,0.079843
"1661",0.49776,0.040553,0.11221
"1662",0.52186,0.05025,0.12416
"1663",0.59822,0.11118,0.18751
"1664",0.28346,0.0089876,0.052003
"1665",0.17944,0.0052529,0.032551
"1666",0.21903,0.0060988,0.039469
"1667",0.25875,0.010913,0.049755
"1668",0.31683,0.0095122,0.057676
"1669",0.22348,0.0090941,0.042693
"1670",0.35706,0.012577,0.066565
"1671",0.35103,0.014092,0.066898
"1672",0.51515,0.041083,0.11538
"1673",0.22969,0.0086458,0.043289
"1674",0.40761,0.017684,0.078794
"1675",0.38054,0.018069,0.074876
"1676",0.34475,0.012203,0.06432
"1677",0.24472,0.0072185,0.04444
"1678",0.46459,0.02322,0.092392
"1679",0.55613,0.088281,0.1616
"1680",0.20778,0.0056613,0.037337
"1681",0.29587,0.0094885,0.054371
"1682",0.43983,0.019126,0.085059
"1683",0.4015,0.014834,0.075433
"1684",0.27223,0.0086285,0.049941
"1685",0.51309,0.041759,0.11563
"1686",0.44311,0.019522,0.085908
"1687",0.19295,0.0074999,0.036564
"1688",0.30318,0.01426,0.059541
"1689",0.53631,0.059585,0.1343
"1690",0.29968,0.01003,0.055425
"1691",0.52246,0.047919,0.12229
"1692",0.33055,0.02143,0.069876
"1693",0.42839,0.013664,0.078661
"1694",0.3212,0.013586,0.061796
"1695",0.27482,0.0079623,0.049784
"1696",0.51194,0.045461,0.11857
"1697",0.29167,0.0090599,0.053351
"1698",0.43976,0.019378,0.085261
"1699",0.36654,0.010425,0.066236
"1700",0.39961,0.016432,0.076485
"1701",0.3319,0.017418,0.066705
"1702",0.29092,0.010402,0.054365
"1703",0.29715,0.0085107,0.053746
"1704",0.31742,0.012313,0.060131
"1705",0.3291,0.014741,0.064008
"1706",0.24212,0.0090034,0.045538
"1707",0.22482,0.0086004,0.042486
"1708",0.32549,0.008846,0.058471
"1709",0.44417,0.021853,0.088039
"1710",0.21226,0.0060481,0.038366
"1711",0.1931,0.0061931,0.035486
"1712",0.27685,0.010697,0.052409
"1713",0.21385,0.0061348,0.038689
"1714",0.20551,0.007627,0.03864
"1715",0.22391,0.0063796,0.040471
"1716",0.2185,0.0067181,0.03991
"1717",0.22915,0.0065876,0.041469
"1718",0.57347,0.086271,0.16263
"1719",0.25686,0.0074306,0.046521
"1720",0.34364,0.015198,0.066672
"1721",0.39961,0.020075,0.079556
"1722",0.25025,0.0082449,0.046172
"1723",0.38231,0.013379,0.071199
"1724",0.3633,0.013837,0.068605
"1725",0.51325,0.046727,0.11984
"1726",0.26375,0.0090558,0.048972
"1727",0.30965,0.0096781,0.05669
"1728",0.25913,0.0073909,0.046845
"1729",0.20302,0.0054621,0.036424
"1730",0.48464,0.032288,0.10318
"1731",0.41925,0.053922,0.11118
"1732",0.20894,0.0071968,0.038814
"1733",0.45571,0.021711,0.089728
"1734",0.22689,0.0074282,0.041822
"1735",0.30176,0.011975,0.057391
"1736",0.22578,0.0073439,0.041578
"1737",0.45856,0.025265,0.093172
"1738",0.3694,0.017069,0.072287
"1739",0.24141,0.0072805,0.043974
"1740",0.20414,0.0085567,0.039209
"1741",0.20077,0.0075895,0.037865
"1742",0.27919,0.013884,0.055464
"1743",0.24069,0.0089329,0.045255
"1744",0.39689,0.015923,0.075629
"1745",0.25709,0.0093974,0.048216
"1746",0.22772,0.012663,0.046367
"1747",0.26247,0.012861,0.05198
"1748",0.17864,0.0054755,0.032615
"1749",0.22327,0.0061705,0.040195
"1750",0.45526,0.025736,0.093051
"1751",0.33443,0.012216,0.062715
"1752",0.56707,0.081885,0.15792
"1753",0.42929,0.02094,0.084938
"1754",0.23972,0.0090792,0.045226
"1755",0.51179,0.042954,0.11643
"1756",0.18485,0.0070188,0.034889
"1757",0.28129,0.007724,0.050597
"1758",0.19533,0.0084243,0.037716
"1759",0.20038,0.0062031,0.036635
"1760",0.26045,0.0096525,0.048957
"1761",0.23677,0.0093761,0.045013
"1762",0.27072,0.011414,0.052053
"1763",0.27704,0.0088582,0.050889
"1764",0.35604,0.015803,0.069126
"1765",0.34762,0.013344,0.065732
"1766",0.21184,0.0062274,0.038452
"1767",0.24242,0.011101,0.047354
"1768",0.20878,0.010144,0.041274
"1769",0.19289,0.0065749,0.035774
"1770",0.29833,0.0097164,0.054949
"1771",0.22311,0.0064131,0.040375
"1772",0.32245,0.016295,0.064275
"1773",0.52161,0.049393,0.1234
"1774",0.18509,0.0075162,0.035347
"1775",0.20619,0.0061861,0.037531
"1776",0.23688,0.0099229,0.045492
"1777",0.40464,0.019494,0.079854
"1778",0.36352,0.011649,0.066794
"1779",0.38833,0.012392,0.07131
"1780",0.55106,0.067248,0.14307
"1781",0.20578,0.009985,0.04067
"1782",0.2315,0.0058517,0.041215
"1783",0.50609,0.04083,0.11375
"1784",0.49462,0.034436,0.10656
"1785",0.54408,0.065227,0.14027
"1786",0.21531,0.0082875,0.040732
"1787",0.55726,0.09073,0.16384
"1788",0.2111,0.0074785,0.039391
"1789",0.51115,0.041044,0.11472
"1790",0.2336,0.008048,0.043396
"1791",0.21053,0.0066694,0.038619
"1792",0.47844,0.030226,0.10047
"1793",0.30976,0.011621,0.058346
"1794",0.48853,0.069548,0.13521
"1795",0.4255,0.01625,0.080388
"1796",0.52323,0.049381,0.12364
"1797",0.23655,0.0095313,0.04511
"1798",0.24229,0.0098342,0.046265
"1799",0.54902,0.064041,0.14005
"1800",0.43527,0.016968,0.082525
"1801",0.25769,0.014178,0.052342
"1802",0.19831,0.0088678,0.038557
"1803",0.22011,0.0081642,0.041381
"1804",0.20564,0.0066597,0.037844
"1805",0.22876,0.010671,0.04485
"1806",0.29866,0.0091045,0.054484
"1807",0.20795,0.0078069,0.039174
"1808",0.34909,0.014314,0.066781
"1809",0.22198,0.0060369,0.039879
"1810",0.34871,0.014323,0.066729
"1811",0.24964,0.0094035,0.047054
"1812",0.25411,0.010702,0.048849
"1813",0.2659,0.012093,0.051871
"1814",0.31326,0.012047,0.059253
"1815",0.20154,0.0097038,0.039768
"1816",0.26601,0.011665,0.051526
"1817",0.58162,0.10012,0.17558
"1818",0.33025,0.010763,0.060835
"1819",0.28164,0.0083246,0.051159
"1820",0.26105,0.0073639,0.047122
"1821",0.2144,0.0091766,0.04134
"1822",0.21002,0.011095,0.042271
"1823",0.25572,0.01036,0.048814
"1824",0.30631,0.012338,0.058409
"1825",0.46048,0.026385,0.094418
"1826",0.24533,0.0079243,0.045131
"1827",0.57075,0.084166,0.16042
"1828",0.30185,0.0090461,0.054935
"1829",0.43704,0.026963,0.091231
"1830",0.44719,0.027023,0.092873
"1831",0.30082,0.012911,0.058032
"1832",0.26728,0.010062,0.050373
"1833",0.24188,0.0065653,0.043445
"1834",0.3437,0.012441,0.064357
"1835",0.21405,0.0070683,0.039507
"1836",0.34922,0.013899,0.066451
"1837",0.27108,0.0088078,0.049911
"1838",0.19218,0.0080622,0.036918
"1839",0.20518,0.0083934,0.039235
"1840",0.28977,0.0090993,0.053086
"1841",0.31336,0.012583,0.05972
"1842",0.2391,0.013162,0.048571
"1843",0.2167,0.010019,0.042411
"1844",0.43733,0.022886,0.087839
"1845",0.23768,0.0088047,0.044675
"1846",0.22378,0.0077755,0.041628
"1847",0.28635,0.0091237,0.052572
"1848",0.2611,0.010504,0.049777
"1849",0.21581,0.0098759,0.04215
"1850",0.34403,0.019091,0.070016
"1851",0.20391,0.0058662,0.036905
"1852",0.22232,0.012207,0.045136
"1853",0.39497,0.011775,0.07183
"1854",0.29304,0.009181,0.053668
"1855",0.50061,0.042558,0.11434
"1856",0.20572,0.01154,0.041973
"1857",0.33929,0.014088,0.065054
"1858",0.51168,0.042312,0.11587
"1859",0.27025,0.0064443,0.047789
"1860",0.41504,0.019269,0.081295
"1861",0.21949,0.0097927,0.042656
"1862",0.4558,0.02389,0.09158
"1863",0.23121,0.0076242,0.042665
"1864",0.31463,0.0098424,0.05761
"1865",0.23959,0.011109,0.046917
"1866",0.26556,0.012025,0.051759
"1867",0.27018,0.010555,0.051244
"1868",0.23214,0.0072857,0.042525
"1869",0.41285,0.020099,0.081652
"1870",0.48638,0.030994,0.10236
"1871",0.29001,0.0088118,0.052882
"1872",0.36112,0.011909,0.066638
"1873",0.22447,0.0099961,0.04361
"1874",0.40334,0.014751,0.075651
"1875",0.19166,0.0073779,0.036259
"1876",0.52706,0.048507,0.12351
"1877",0.21891,0.0093558,0.042197
"1878",0.1961,0.0097737,0.038975
"1879",0.2398,0.010419,0.046368
"1880",0.34667,0.011577,0.064094
"1881",0.38302,0.015775,0.073331
"1882",0.26857,0.007904,0.048756
"1883",0.34961,0.012743,0.065537
"1884",0.50861,0.044001,0.11682
"1885",0.37735,0.0146,0.07145
"1886",0.31756,0.011566,0.059523
"1887",0.23526,0.0099863,0.045292
"1888",0.19445,0.0084403,0.037593
"1889",0.28231,0.018216,0.059606
"1890",0.4182,0.020712,0.083007
"1891",0.28148,0.0091381,0.051819
"1892",0.23643,0.011729,0.046945
"1893",0.24813,0.010207,0.047494
"1894",0.49641,0.03816,0.10998
"1895",0.2686,0.015826,0.055441
"1896",0.2775,0.010892,0.052676
"1897",0.31065,0.014734,0.061111
"1898",0.56036,0.077532,0.1532
"1899",0.2153,0.0096991,0.041922
"1900",0.37534,0.014529,0.071076
"1901",0.41139,0.024284,0.084952
"1902",0.27234,0.0093904,0.050601
"1903",0.19527,0.0070697,0.036565
"1904",0.28995,0.010244,0.05408
"1905",0.32682,0.012404,0.061679
"1906",0.23284,0.012255,0.046826
"1907",0.21998,0.0071231,0.040482
"1908",0.20875,0.00644,0.038147
"1909",0.24785,0.009296,0.046683
"1910",0.25837,0.0086371,0.047776
"1911",0.22981,0.0089938,0.043601
"1912",0.24937,0.0064031,0.044481
"1913",0.26097,0.0071337,0.046916
"1914",0.34584,0.015652,0.0674
"1915",0.49315,0.032458,0.10466
"1916",0.34087,0.017151,0.067884
"1917",0.24162,0.013382,0.049152
"1918",0.2385,0.0076544,0.043833
"1919",0.20163,0.0092308,0.039384
"1920",0.37872,0.013147,0.07044
"1921",0.25443,0.0097614,0.048106
"1922",0.37999,0.016371,0.073358
"1923",0.25725,0.012731,0.051053
"1924",0.20028,0.0097905,0.039645
"1925",0.31251,0.013143,0.06006
"1926",0.44573,0.022785,0.08907
"1927",0.20101,0.0059697,0.036536
"1928",0.26864,0.008451,0.049228
"1929",0.22241,0.010491,0.043702
"1930",0.40898,0.019552,0.080584
"1931",0.38393,0.01654,0.074118
"1932",0.52228,0.052686,0.12628
"1933",0.24309,0.0087998,0.045518
"1934",0.22054,0.009679,0.042725
"1935",0.39464,0.025832,0.083633
"1936",0.34465,0.013316,0.065243
"1937",0.55266,0.069928,0.14558
"1938",0.2482,0.012467,0.049411
"1939",0.18296,0.0083168,0.035687
"1940",0.47442,0.029907,0.099572
"1941",0.31003,0.012538,0.059161
"1942",0.40062,0.016163,0.076417
"1943",0.1992,0.0078254,0.037818
"1944",0.4242,0.027327,0.089525
"1945",0.22428,0.011545,0.044884
"1946",0.33457,0.011279,0.061946
"1947",0.20977,0.0071346,0.038892
"1948",0.22207,0.011748,0.04471
"1949",0.20648,0.010392,0.041124
"1950",0.23713,0.014142,0.04909
"1951",0.20168,0.0090994,0.039281
"1952",0.30009,0.01138,0.056627
"1953",0.36929,0.017774,0.072864
"1954",0.21511,0.0089303,0.041243
"1955",0.21324,0.010541,0.04231
"1956",0.19471,0.0078529,0.037137
"1957",0.20266,0.0091104,0.039443
"1958",0.23041,0.011374,0.045701
"1959",0.22772,0.010065,0.044176
"1960",0.39273,0.016879,0.075783
"1961",0.26201,0.0098273,0.04935
"1962",0.18387,0.0082083,0.035738
"1963",0.4538,0.061469,0.12296
"1964",0.55115,0.070054,0.14545
"1965",0.39401,0.015987,0.075231
"1966",0.48391,0.027811,0.099292
"1967",0.29381,0.013882,0.057752
"1968",0.24714,0.0093521,0.046619
"1969",0.22805,0.012581,0.046349
"1970",0.29066,0.010162,0.054122
"1971",0.29948,0.010945,0.056165
"1972",0.28137,0.01356,0.055531
"1973",0.21111,0.0085906,0.040331
"1974",0.27994,0.0080282,0.050642
"1975",0.22119,0.0089795,0.042237
"1976",0.27477,0.012943,0.053978
"1977",0.36233,0.023932,0.076966
"1978",0.37488,0.021543,0.076919
"1979",0.21192,0.0087035,0.040552
"1980",0.25512,0.011846,0.049973
"1981",0.30722,0.0095386,0.056192
"1982",0.21332,0.0088977,0.040936
"1983",0.21229,0.010964,0.042516
"1984",0.36544,0.011493,0.066964
"1985",0.31007,0.022431,0.06751
"1986",0.27034,0.012857,0.05321
"1987",0.27744,0.0098345,0.051775
"1988",0.23051,0.01335,0.047384
"1989",0.20857,0.007468,0.038985
"1990",0.52092,0.050465,0.1242
"1991",0.20049,0.010695,0.04044
"1992",0.21866,0.013162,0.045368
"1993",0.22742,0.012176,0.045909
"1994",0.24265,0.0099968,0.046459
"1995",0.1896,0.0086522,0.037011
"1996",0.20884,0.0083235,0.039749
"1997",0.29818,0.013755,0.058331
"1998",0.35123,0.013304,0.066265
"1999",0.34382,0.011822,0.063853
"2000",0.19277,0.0081016,0.037044
"2001",0.25306,0.012086,0.049852
"2002",0.27331,0.008586,0.050073
"2003",0.21225,0.010381,0.042018
"2004",0.40062,0.016109,0.07637
"2005",0.31278,0.010356,0.057752
"2006",0.37577,0.014602,0.071205
"2007",0.29145,0.01055,0.054573
"2008",0.26706,0.013704,0.05341
"2009",0.20117,0.009344,0.039407
"2010",0.31373,0.013876,0.06087
"2011",0.33021,0.0086418,0.059039
"2012",0.24625,0.015111,0.051336
"2013",0.31492,0.013098,0.0604
"2014",0.22781,0.010329,0.044414
"2015",0.27066,0.0085753,0.04965
"2016",0.29454,0.013453,0.057506
"2017",0.22574,0.011869,0.045388
"2018",0.32562,0.011233,0.060503
"2019",0.31102,0.0084554,0.055874
"2020",0.21609,0.011135,0.043256
"2021",0.25471,0.01471,0.052323
"2022",0.38327,0.012836,0.070891
"2023",0.29601,0.010997,0.055665
"2024",0.3268,0.014051,0.063065
"2025",0.20922,0.0099337,0.041166
"2026",0.22052,0.0091399,0.042268
"2027",0.32286,0.013694,0.062146
"2028",0.20986,0.012125,0.043113
"2029",0.55547,0.078822,0.15352
"2030",0.20984,0.0097987,0.041149
"2031",0.49968,0.033289,0.10638
"2032",0.23178,0.0087653,0.043716
"2033",0.21629,0.011055,0.04322
"2034",0.25055,0.014001,0.051073
"2035",0.23313,0.010341,0.045258
"2036",0.55474,0.078437,0.15308
"2037",0.32266,0.010763,0.059645
"2038",0.20382,0.010903,0.041138
"2039",0.26101,0.012946,0.051823
"2040",0.47635,0.027522,0.097862
"2041",0.28389,0.011927,0.054549
"2042",0.22492,0.0085281,0.042441
"2043",0.23495,0.008048,0.043608
"2044",0.1921,0.0085975,0.037356
"2045",0.21065,0.0094807,0.041008
"2046",0.22994,0.013066,0.047055
"2047",0.20673,0.0094868,0.040399
"2048",0.19975,0.0087834,0.038711
"2049",0.3817,0.017546,0.074616
"2050",0.21037,0.010571,0.041885
"2051",0.26344,0.010774,0.050372
"2052",0.35757,0.013196,0.067166
"2053",0.20488,0.008021,0.038873
"2054",0.36224,0.012385,0.067215
"2055",0.45609,0.025991,0.093397
"2056",0.24437,0.0086474,0.04559
"2057",0.26984,0.014327,0.054372
"2058",0.28067,0.01033,0.052699
"2059",0.30203,0.017194,0.061834
"2060",0.47464,0.02821,0.098175
"2061",0.20939,0.010549,0.041712
"2062",0.4885,0.035885,0.10682
"2063",0.52608,0.048245,0.12313
"2064",0.48996,0.035638,0.10684
"2065",0.49748,0.037214,0.10935
"2066",0.32079,0.023059,0.06972
"2067",0.24879,0.0071415,0.045013
"2068",0.48386,0.039137,0.10883
"2069",0.46622,0.020487,0.090343
"2070",0.18246,0.0062414,0.033859
"2071",0.20391,0.011954,0.042038
"2072",0.55678,0.073114,0.14891
"2073",0.18119,0.0064285,0.033818
"2074",0.36461,0.020569,0.074488
"2075",0.48423,0.028633,0.10003
"2076",0.21098,0.0097737,0.041307
"2077",0.25554,0.008894,0.047548
"2078",0.44546,0.033765,0.098287
"2079",0.26369,0.009199,0.049084
"2080",0.23975,0.0092226,0.045352
"2081",0.23146,0.014433,0.048446
"2082",0.23559,0.0086455,0.044213
"2083",0.32602,0.015996,0.064583
"2084",0.20929,0.01056,0.041705
"2085",0.29431,0.012651,0.056794
"2086",0.23792,0.012416,0.047757
"2087",0.21789,0.011181,0.043576
"2088",0.27522,0.015111,0.055875
"2089",0.29501,0.020251,0.063311
"2090",0.45262,0.06384,0.12477
"2091",0.19422,0.0099547,0.038833
"2092",0.18791,0.0071488,0.035477
"2093",0.41903,0.015975,0.079143
"2094",0.53076,0.05533,0.12984
"2095",0.21705,0.01232,0.044405
"2096",0.4086,0.015203,0.076856
"2097",0.23739,0.0074635,0.043498
"2098",0.2296,0.010119,0.044516
"2099",0.22217,0.013066,0.045836
"2100",0.27514,0.015782,0.05643
"2101",0.37088,0.016649,0.072164
"2102",0.31396,0.0077296,0.055723
"2103",0.30903,0.015571,0.061563
"2104",0.42248,0.016303,0.079961
"2105",0.2019,0.0096768,0.039802
"2106",0.48486,0.069147,0.1343
"2107",0.31732,0.012212,0.06003
"2108",0.33436,0.016504,0.06632
"2109",0.20033,0.0095461,0.039446
"2110",0.21401,0.0129,0.044419
"2111",0.27898,0.011252,0.053211
"2112",0.3007,0.013937,0.058879
"2113",0.21709,0.0083766,0.041086
"2114",0.38673,0.022029,0.079185
"2115",0.36379,0.017349,0.071644
"2116",0.39882,0.014351,0.074606
"2117",0.25757,0.013606,0.051841
"2118",0.25214,0.014417,0.051674
"2119",0.19715,0.0088961,0.0384
"2120",0.40674,0.02267,0.082863
"2121",0.2873,0.014666,0.057393
"2122",0.40307,0.014875,0.075714
"2123",0.47803,0.029227,0.099564
"2124",0.53909,0.059536,0.13469
"2125",0.48971,0.039879,0.11038
"2126",0.32034,0.0079818,0.056935
"2127",0.19253,0.0094076,0.038106
"2128",0.2003,0.010634,0.040359
"2129",0.21464,0.010125,0.042176
"2130",0.36363,0.012361,0.067413
"2131",0.24602,0.0071807,0.044612
"2132",0.1901,0.0092015,0.037553
"2133",0.21927,0.0095235,0.042395
"2134",0.19278,0.0095516,0.038268
"2135",0.31086,0.013141,0.0598
"2136",0.34952,0.010285,0.06345
"2137",0.49153,0.036036,0.10742
"2138",0.19564,0.0093842,0.038575
"2139",0.39038,0.02163,0.079421
"2140",0.30724,0.013158,0.059247
"2141",0.18574,0.0052269,0.033517
"2142",0.26025,0.016386,0.054605
"2143",0.23423,0.012311,0.04709
"2144",0.21036,0.012416,0.043439
"2145",0.373,0.023142,0.077972
"2146",0.38009,0.019147,0.075715
"2147",0.23245,0.013557,0.047863
"2148",0.26792,0.010285,0.050663
"2149",0.38469,0.018252,0.075681
"2150",0.26496,0.010027,0.049981
"2151",0.19111,0.0067326,0.035629
"2152",0.49008,0.033483,0.10504
"2153",0.26622,0.0111,0.051083
"2154",0.35023,0.011299,0.064416
"2155",0.56814,0.081053,0.15739
"2156",0.20844,0.009521,0.040696
"2157",0.24601,0.0097438,0.046773
"2158",0.2803,0.013203,0.055062
"2159",0.32093,0.012351,0.060712
"2160",0.43111,0.021307,0.085533
"2161",0.29903,0.015565,0.059991
"2162",0.26819,0.015701,0.055272
"2163",0.20934,0.01048,0.041647
"2164",0.33787,0.015204,0.065774
"2165",0.19865,0.010088,0.039639
"2166",0.2269,0.011278,0.04507
"2167",0.22843,0.010649,0.044781
"2168",0.20736,0.010131,0.041042
"2169",0.54587,0.063388,0.139
"2170",0.22513,0.0098467,0.043587
"2171",0.23813,0.01091,0.04652
"2172",0.20313,0.0077284,0.038352
"2173",0.20558,0.010105,0.04074
