"","x"
"851",0.925303304
"852",0.781227138
"853",0.658662051
"854",0.907293563
"855",0.619650613
"856",0.49698831
"857",0.814553314
"858",0.883049776
"859",-0.370648137
"860",0.662551709
"861",0.42398151
"862",0.907626918
"863",0.39550676
"864",0.785374166
"865",0.419505388
"866",0.503707164
"867",0.966966193
"868",0.643129142
"869",0.836953546
"870",0.810475492
"871",0.921385038
"872",0.916066057
"873",0.910534812
"874",0.945227901
"875",0.830226995
"876",0.849971712
"877",0.958406748
"878",0.951400205
"879",0.743200298
"880",0.700388914
"881",0.950072524
"882",0.962751571
"883",0.926979829
"884",0.62817345
"885",0.336834159
"886",0.672082452
"887",0.703587834
"888",0.844339261
"889",0.705824125
"890",0.56475712
"891",0.841332663
"892",0.820372836
"893",0.806968469
"894",0.794479086
"895",0.852417105
"896",0.845111036
"897",0.509943926
"898",0.93263959
"899",0.392374559
"900",0.735114448
"901",0.824616621
"902",0.939105195
"903",0.894095831
"904",0.720574116
"905",0.93696788
"906",0.454494163
"907",0.961606209
"908",0.796151358
"909",0.725117569
"910",0.97526684
"911",0.862978939
"912",0.632950223
"913",0.960480587
"914",0.811633802
"915",0.831949453
"916",0.921597598
"917",0.946680113
"918",0.878155114
"919",0.914198885
"920",0.570859121
"921",0.886378774
"922",0.933055582
"923",0.601951784
"924",0.929225279
"925",0.623889771
"926",0.795203672
"927",0.849720354
"928",0.6351764
"929",0.965478619
"930",0.853123799
"931",0.453435561
"932",0.483290489
"933",0.320349004
"934",0.777838162
"935",0.864635152
"936",0.755880503
"937",0.904354982
"938",0.300283345
"939",0.570100501
"940",0.886336005
"941",0.54704142
"942",0.758187912
"943",0.867004474
"944",0.782751054
"945",0.382319819
"946",0.314039476
"947",0.544224784
"948",0.395134888
"949",0.424298547
"950",0.842038611
"951",0.844482896
"952",0.87606696
"953",0.922583325
"954",0.807402688
"955",0.921404254
"956",0.839785715
"957",0.446808662
"958",0.905860156
"959",0.922427841
"960",0.964361972
"961",0.801046019
"962",0.545307176
"963",0.699424584
"964",0.932378534
"965",-0.457697825
"966",0.925515487
"967",0.646581371
"968",0.910829328
"969",0.743893511
"970",0.969396819
"971",0.888888437
"972",0.892422407
"973",0.964505835
"974",0.715042112
"975",0.968532244
"976",0.906815201
"977",0.937322158
"978",0.848685814
"979",0.635349903
"980",0.675546437
"981",0.535581293
"982",0.921728957
"983",0.629060873
"984",0.757512316
"985",0.755589767
"986",0.951844745
"987",0.699534867
"988",0.813894607
"989",0.599233837
"990",0.515427171
"991",0.853074721
"992",0.815029649
"993",0.907163257
"994",0.971910056
"995",0.786543514
"996",0.654709608
"997",0.685721327
"998",0.92110929
"999",0.872291461
"1000",0.900008395
"1001",0.803602731
"1002",0.890939461
"1003",0.805751769
"1004",0.69279223
"1005",0.497559525
"1006",0.974566615
"1007",0.89696213
"1008",0.963512269
"1009",0.880659024
"1010",0.917151743
"1011",0.863625676
"1012",0.973324928
"1013",0.959045096
"1014",0.804694879
"1015",0.421126296
"1016",0.916011009
"1017",0.395393143
"1018",0.886678901
"1019",0.842582851
"1020",0.526220595
"1021",0.911329072
"1022",0.689598388
"1023",0.840105906
"1024",0.829583483
"1025",0.356757685
"1026",0.707303338
"1027",0.910298465
"1028",0.930965313
"1029",0.644090593
"1030",0.320913418
"1031",0.722097445
