"","x"
"909",0.876954662
"910",0.67630063
"911",0.899502405
"912",0.920460092
"913",0.894549197
"914",0.965157157
"915",0.913914864
"916",0.746300723
"917",0.908729033
"918",0.892373131
"919",0.402057001
"920",0.885624931
"921",0.85767203
"922",0.971813828
"923",0.937054454
"924",0.941592121
"925",0.865906109
"926",0.961429396
"927",-0.410101754
"928",0.932595844
"929",0.933283313
"930",0.899727657
"931",0.868682087
"932",0.894397362
"933",0.663659303
"934",0.663338404
"935",0.9144514
"936",0.618980138
"937",0.65374593
"938",0.533137187
"939",0.979844364
"940",0.92054497
"941",0.587796348
"942",0.742551809
"943",0.664243743
"944",0.831690115
"945",0.796532408
"946",0.788548399
"947",0.902708802
"948",0.6824776
"949",0.710721266
"950",0.967472039
"951",0.778560209
"952",0.838487857
"953",0.64279959
"954",0.866911771
"955",0.953601178
"956",0.890094179
"957",0.323309767
"958",0.866536
"959",0.9096474
"960",0.883730112
"961",0.32420851
"962",0.488074145
"963",0.69331243
"964",0.920791921
"965",0.895778635
"966",0.693055529
"967",0.533612339
"968",0.909570522
"969",0.961297264
"970",-0.458839932
"971",0.716921128
"972",0.808708971
"973",0.841153472
"974",0.706474257
"975",0.975356962
"976",0.909338197
"977",0.954578413
"978",0.880860215
"979",0.971141077
"980",0.774751963
"981",0.906221913
"982",0.885116895
"983",0.714449835
"984",0.905662003
"985",0.765736912
"986",0.692216288
"987",0.846457243
"988",0.767376271
"989",0.94510272
"990",0.468183573
"991",0.925415425
"992",0.694912718
"993",0.647553079
"994",0.345095366
"995",0.385726034
"996",0.752385574
"997",0.752476582
"998",0.682312539
"999",0.951012366
"1000",0.975535361
"1001",0.888930075
"1002",0.491999316
"1003",0.913774724
"1004",0.787639445
"1005",0.701420976
"1006",0.80234335
"1007",0.447319311
"1008",0.734532558
"1009",0.897702923
"1010",0.867511829
"1011",0.916323983
"1012",0.966456153
"1013",0.927934125
"1014",0.951165137
"1015",0.858364116
"1016",0.885179198
"1017",0.822585488
"1018",0.639037033
"1019",0.975927785
"1020",0.764591391
"1021",0.758644663
"1022",0.492869501
"1023",0.920919333
"1024",0.848113612
"1025",0.818942591
"1026",0.790500274
"1027",0.921456134
"1028",0.775958518
"1029",0.663467579
"1030",0.817670908
"1031",0.820059664
"1032",0.929624407
"1033",0.531014118
"1034",0.775822713
"1035",-0.424148827
"1036",0.457859528
"1037",0.852683143
"1038",0.961624456
"1039",0.394603851
"1040",0.453007481
"1041",0.870224102
"1042",0.319653074
"1043",0.549689354
"1044",0.71002994
"1045",0.828430038
"1046",0.902261733
"1047",0.61324794
"1048",0.958595484
"1049",0.800888049
"1050",0.626113351
"1051",-0.441680817
"1052",0.570225489
"1053",0.956079482
"1054",0.730814514
"1055",0.79059559
"1056",0.869024239
"1057",0.783538383
"1058",0.909497211
"1059",0.956315355
"1060",0.821024566
"1061",0.500283954
"1062",0.938258341
"1063",0.66345153
"1064",0.850889448
"1065",0.800801673
"1066",0.88722436
"1067",0.673393321
"1068",0.955332314
"1069",0.568281173
"1070",-0.338977365
"1071",0.828341242
"1072",0.528858516
"1073",0.648409551
"1074",0.519053895
"1075",0.936939133
"1076",0.877445093
"1077",0.521709671
"1078",0.561396264
"1079",0.639098551
"1080",0.535726833
"1081",0.887645432
"1082",0.877919915
"1083",0.898119111
"1084",0.389383161
"1085",0.606337712
"1086",0.851391838
"1087",0.857177091
"1088",0.963222512
"1089",0.818455228
"1090",0.97049578
"1091",0.822024577
"1092",0.91659897
"1093",0.948850269
"1094",0.882399329
"1095",0.884215099
"1096",0.933480077
"1097",0.934048675
"1098",0.927059234
"1099",0.377772573
"1100",0.922956405
"1101",0.582538518
"1102",0.965840093
"1103",0.908808166
"1104",0.630634668
"1105",0.597291624
"1106",0.936628373
"1107",0.951253182
"1108",0.751885538
"1109",0.969357354
"1110",0.524421871
"1111",0.946976453
"1112",0.371829395
"1113",0.474685589
"1114",0.853068465
"1115",0.394950307
"1116",0.537153627
"1117",0.427387994
"1118",0.654491133
"1119",0.952678856
"1120",0.87931425
"1121",0.857925418
"1122",0.817290906
"1123",0.942539032
"1124",0.718363785
"1125",0.720521857
"1126",0.424398463
"1127",0.327942476
"1128",0.981752465
"1129",0.841105484
"1130",0.715164788
"1131",0.615264066
"1132",0.577785659
"1133",0.85891542
"1134",0.687980527
"1135",0.900218441
"1136",0.509072368
"1137",0.635439471
"1138",0.691453659
"1139",0.471948622
"1140",0.580318829
"1141",0.938555114
"1142",0.832338189
"1143",0.894722085
"1144",0.760515125
"1145",0.745991329
"1146",0.946156006
"1147",0.847415256
"1148",0.500133353
"1149",0.852760211
"1150",0.840497552
"1151",0.928376274
"1152",0.841504567
"1153",0.675165957
"1154",0.786273657
"1155",0.667248736
"1156",0.911900889
"1157",0.841747773
