"","x"
"375",0.839988628
"376",0.356973278
"377",0.793506068
"378",-0.484980487
"379",0.528028645
"380",0.833341148
"381",0.440795822
"382",0.510526047
"383",0.551602829
"384",0.523342038
"385",0.770914911
"386",0.383682273
"387",0.451725901
"388",0.90292632
"389",0.859508313
"390",0.527313088
"391",-0.470209563
"392",0.572354121
"393",-0.426282916
"394",0.363527375
"395",0.883708407
"396",0.93177318
"397",0.84693545
"398",0.737036688
"399",0.882062235
"400",0.760562045
"401",0.64315197
"402",0.843409014
"403",0.811387668
"404",0.655521971
"405",0.620174569
"406",0.835400478
"407",0.889521935
"408",0.718042323
"409",0.823643636
"410",0.577751348
"411",0.7592626
"412",0.915907374
"413",0.691469365
"414",-0.483692045
"415",-0.483971826
"416",0.92088875
"417",0.858971479
"418",0.818043709
"419",0.873545124
"420",0.707854687
"421",-0.625917258
"422",0.539122576
"423",0.747390121
"424",-0.553256358
"425",0.389322687
"426",0.702895259
"427",0.662890005
"428",0.312112603
"429",0.540594662
"430",0.677912698
"431",0.657247354
"432",0.424041303
"433",0.828051512
"434",0.473282924
"435",0.335010875
"436",0.439361854
"437",-0.552996271
"438",-0.723464576
"439",-0.499236942
"440",0.757313172
"441",0.63585547
"442",-0.386859759
"443",0.45389615
"444",-0.502380609
"445",0.632443585
"446",0.464750669
"447",0.692072345
"448",0.562165896
"449",-0.435839411
"450",0.523431608
"451",-0.701514077
"452",0.353033586
"453",0.710967962
"454",-0.422902911
"455",0.313619209
"456",0.519016571
"457",-0.542735769
"458",-0.430748121
"459",0.434186308
"460",0.432524328
"461",0.552686022
"462",0.557347445
"463",0.454411991
"464",0.720578712
"465",-0.520356754
"466",0.416495528
"467",0.554344127
"468",0.537713697
"469",-0.578104963
"470",-0.398726729
"471",0.455456505
"472",0.750794505
"473",0.469215192
"474",0.538914664
"475",0.310151199
"476",0.617899593
"477",-0.397762957
"478",-0.67031307
"479",0.405875974
"480",-0.561811878
"481",0.364853063
"482",-0.601942107
"483",0.499216526
"484",-0.450389095
"485",0.728975884
"486",0.67093415
"487",0.57650409
"488",-0.484470485
"489",0.474370862
"490",0.046946203
"491",-0.087489571
"492",-0.583800935
"493",-0.377072692
"494",-0.445050372
"495",0.184573802
"496",-0.483893192
"497",-0.451491275
"498",0.100602039
"499",-0.11525783
"500",-0.101091514
"501",0.527361718
"502",0.365329571
"503",-0.249418138
"504",-0.456697055
"505",-0.134501643
"506",-0.600006511
"507",-0.19676147
"508",-0.40509994
"509",-0.823080151
"510",0.305686607
"511",0.205802002
"512",-0.613712323
"513",-0.307409392
"514",-0.467208765
"515",-0.253270561
"516",0.510640927
"517",-0.027041585
"518",0.111578914
"519",0.010491069
"520",-0.193706297
"521",0.298394336
"522",0.398976827
"523",-0.713955162
"524",-0.178836738
"525",0.107042941
"526",-0.360231594
"527",-0.302600513
"528",-0.537856155
"529",0.251833408
"530",0.300370277
"531",-0.37048042
"532",-0.221505563
"533",0.034720751
"534",0.018803476
"535",-0.117391278
"536",-0.001774888
"537",-0.087786242
"538",0.065026017
"539",0.224524863
"540",0.061694545
"541",0.536562678
"542",0.273562394
"543",0.01363194
"544",-0.424558743
"545",-0.379504981
"546",0.171891587
"547",-0.550335813
"548",0.30801948
"549",0.031246342
"550",-0.543338355
"551",0.010202524
"552",-0.421424534
"553",-0.478229454
"554",0.297873179
"555",0.125432636
"556",0.284831161
"557",-0.328428462
"558",-0.296147032
"559",0.075331943
"560",0.057759174
"561",-0.332693287
"562",0.224637207
"563",-0.044804269
"564",-0.041286989
"565",-0.680251052
"566",0.198150646
"567",-0.187884766
"568",0.271485981
"569",-0.614697853
"570",0.190682994
"571",-0.198641643
"572",-0.455854711
"573",-0.227957348
"574",0.233332904
"575",0.718903528
"576",0.646976129
"577",-0.320408429
"578",0.112824938
"579",0.667132958
"580",-0.444438768
"581",0.463291947
"582",0.518956696
"583",0.660059711
"584",-0.187842117
"585",0.504274458
"586",0.478377877
"587",-0.144447612
"588",0.194244042
"589",-0.368846762
"590",-0.197524914
"591",0.466555469
"592",-0.044058329
"593",-0.067362185
"594",0.293009694
"595",-0.217534628
"596",-0.282551414
"597",0.289302393
"598",0.388828023
"599",0.00839121
"600",0.174598313
"601",-0.155132866
"602",0.151620952
"603",-0.408877105
"604",-0.485667747
"605",0.229617791
"606",0.730849889
"607",0.175404497
"608",0.58898636
"609",0.240019159
"610",-0.416010261
"611",0.480570149
"612",-0.009914678
"613",0.034996357
"614",-0.240851939
"615",-0.046303424
"616",-0.332900229
"617",0.345056768
"618",0.093797979
"619",0.253110656
"620",0.230772331
"621",-0.231409998
"622",-0.065800955
"623",0.116462964
"624",0.322233979
"625",-0.622450706
"626",0.308552708
"627",0.377567878
"628",-0.480820235
"629",0.410337499
"630",0.100432658
"631",0.00230679
"632",0.699615523
"633",-0.3448494
"634",0.254842653
"635",0.032218038
"636",-0.408207672
"637",0.606224871
"638",0.348720961
"639",0.355443017
"640",-0.080412934
"641",-0.287086378
"642",0.319357849
"643",0.341436309
"644",0.208273316
"645",0.225996767
"646",-0.173957748
"647",0.02451248
"648",-0.099125396
"649",-0.020740981
"650",0.0865642
"651",0.363234694
"652",-0.208268595
