"","V1","V2","V3"
"4120",0.33839,0.12019,0.18563
"4121",0.29214,0.080059,0.14367
"4122",0.29327,0.086387,0.14843
"4123",0.24541,0.060747,0.11613
"4124",0.30834,0.096017,0.1597
"4125",0.27258,0.075395,0.13453
"4126",0.28429,0.080968,0.14195
"4127",0.31354,0.095913,0.16118
"4128",0.33073,0.11423,0.17916
"4129",0.36462,0.1462,0.2117
"4130",0.28512,0.083905,0.14425
"4131",0.24183,0.062464,0.11626
"4132",0.29085,0.084299,0.14625
"4133",0.24769,0.064131,0.11918
"4134",0.26701,0.073732,0.1317
"4135",0.29576,0.090565,0.15211
"4136",0.27523,0.074577,0.13476
"4137",0.32997,0.11284,0.17796
"4138",0.30907,0.099365,0.16226
"4139",0.29697,0.0885,0.15102
"4140",0.31684,0.10222,0.16658
"4141",0.31573,0.0984,0.16358
"4142",0.33131,0.11874,0.18249
"4143",0.32511,0.10915,0.17392
"4144",0.27779,0.078663,0.13838
"4145",0.31239,0.093965,0.15947
"4146",0.26321,0.069471,0.12758
"4147",0.231,0.058173,0.11
"4148",0.27322,0.074829,0.13433
"4149",0.29459,0.082413,0.14605
"4150",0.35865,0.14047,0.2059
"4151",0.2762,0.075008,0.13535
"4152",0.28214,0.082621,0.14246
"4153",0.34994,0.13177,0.19721
"4154",0.23777,0.058588,0.11233
"4155",0.27426,0.076697,0.13595
"4156",0.24947,0.063026,0.11894
"4157",0.31463,0.099212,0.16382
"4158",0.24758,0.065665,0.12022
"4159",0.29116,0.082993,0.14542
"4160",0.33586,0.11778,0.18319
"4161",0.26379,0.070235,0.12828
"4162",0.3558,0.1383,0.20353
"4163",0.2686,0.072445,0.13128
"4164",0.33194,0.11367,0.17913
"4165",0.36077,0.14249,0.20795
"4166",0.30166,0.090948,0.15414
"4167",0.28419,0.081242,0.14211
"4168",0.29155,0.078442,0.14236
"4169",0.33681,0.12332,0.18735
"4170",0.33036,0.11238,0.17775
"4171",0.34587,0.12749,0.19298
"4172",0.25551,0.065347,0.12238
"4173",0.36406,0.14567,0.21117
"4174",0.2987,0.091526,0.15366
"4175",0.35233,0.13392,0.19942
"4176",0.34115,0.12302,0.18844
"4177",0.26511,0.071209,0.12936
"4178",0.25168,0.068126,0.12318
"4179",0.24997,0.06223,0.11854
"4180",0.27552,0.07615,0.13594
"4181",0.28136,0.084578,0.1436
"4182",0.32444,0.10958,0.17402
"4183",0.26373,0.070773,0.12864
"4184",0.31461,0.096235,0.16173
"4185",0.32264,0.10624,0.17114
"4186",0.36879,0.15039,0.21589
"4187",0.29546,0.086714,0.14932
"4188",0.28459,0.082582,0.14317
"4189",0.28861,0.085264,0.14625
"4190",0.29928,0.092852,0.15476
"4191",0.36738,0.149,0.2145
"4192",0.30475,0.091993,0.1558
"4193",0.24905,0.059509,0.11635
"4194",0.28169,0.078782,0.13964
"4195",0.32623,0.1087,0.17394
"4196",0.31514,0.098552,0.16351
"4197",0.29885,0.090173,0.15276
"4198",0.31729,0.10376,0.1678
"4199",0.27343,0.074779,0.13436
"4200",0.23636,0.060245,0.11306
"4201",0.28076,0.080838,0.1408
"4202",0.30561,0.095231,0.15833
"4203",0.34034,0.12231,0.1877
"4204",0.36436,0.14601,0.21149
"4205",0.28292,0.07813,0.13955
"4206",0.31276,0.10058,0.16422
"4207",0.34222,0.12468,0.18992
"4208",0.33962,0.12179,0.18712
"4209",0.28468,0.081228,0.14225
"4210",0.36863,0.1502,0.21571
"4211",0.302,0.092472,0.15531
"4212",0.29787,0.08829,0.15115
"4213",0.33214,0.11503,0.18014
"4214",0.33136,0.11457,0.17959
"4215",0.29486,0.089311,0.15096
"4216",0.30583,0.091728,0.15594
"4217",0.29864,0.088618,0.15161
"4218",0.22259,0.052775,0.1037
"4219",0.26274,0.070426,0.1281
"4220",0.32208,0.10377,0.16924
"4221",0.32964,0.11932,0.1824
"4222",0.31766,0.10308,0.16743
"4223",0.3413,0.12361,0.18889
"4224",0.30688,0.093541,0.15752
"4225",0.26814,0.074782,0.13277
"4226",0.24673,0.063732,0.11861
"4227",0.27167,0.073474,0.13291
"4228",0.26933,0.074154,0.13269
"4229",0.31273,0.098242,0.16257
"4230",0.3061,0.096853,0.15961
"4231",0.25552,0.066065,0.12288
"4232",0.34299,0.12567,0.19085
"4233",0.36459,0.1462,0.2117
"4234",0.32846,0.11197,0.1769
"4235",0.2628,0.066002,0.12503
"4236",0.25911,0.072197,0.12826
"4237",0.31353,0.095642,0.16099
"4238",0.35462,0.13626,0.20175
"4239",0.32456,0.10925,0.17382
"4240",0.34593,0.12786,0.19326
"4241",0.24047,0.060761,0.11466
"4242",0.33604,0.11922,0.18425
"4243",0.30096,0.091993,0.15466
"4244",0.31712,0.10178,0.16636
"4245",0.31357,0.099095,0.16342
"4246",0.29099,0.074552,0.13946
"4247",0.26049,0.068966,0.12641
"4248",0.3128,0.096715,0.16152
"4249",0.28466,0.080351,0.14163
"4250",0.30382,0.089216,0.15358
"4251",0.3365,0.11843,0.18383
"4252",0.25235,0.064161,0.1206
"4253",0.34743,0.12964,0.19496
"4254",0.30285,0.094248,0.15681
"4255",0.282,0.078312,0.1394
"4256",0.33636,0.11914,0.18428
"4257",0.36704,0.14867,0.21416
"4258",0.32849,0.11125,0.17641
"4259",0.24608,0.063651,0.11836
"4260",0.3404,0.12243,0.1878
"4261",0.25766,0.068893,0.12551
"4262",0.34274,0.12441,0.18989
"4263",0.33512,0.11729,0.18262
"4264",0.2673,0.073276,0.13147
"4265",0.23442,0.060322,0.11254
"4266",0.27258,0.077437,0.13596
"4267",0.34954,0.13127,0.19673
"4268",0.32395,0.10696,0.17204
"4269",0.30931,0.095749,0.1598
"4270",0.30804,0.09505,0.15893
"4271",0.34101,0.12274,0.1882
"4272",0.30422,0.089555,0.15393
"4273",0.31658,0.10274,0.16688
"4274",0.2691,0.075228,0.13337
"4275",0.23644,0.059783,0.11277
"4276",0.2779,0.080596,0.13977
"4277",0.33828,0.12048,0.1858
"4278",0.32087,0.10544,0.17005
"4279",0.25427,0.068356,0.12411
"4280",0.25062,0.062491,0.11891
"4281",0.34415,0.12629,0.19163
"4282",0.36816,0.14981,0.2153
"4283",0.27058,0.074,0.13296
"4284",0.31607,0.10273,0.16672
"4285",0.29192,0.085006,0.14706
"4286",0.24101,0.063026,0.11641
"4287",0.35333,0.13509,0.20054
"4288",0.32062,0.1072,0.17121
"4289",0.26114,0.069626,0.12706
"4290",0.30784,0.095878,0.15945
"4291",0.3164,0.10379,0.16756
"4292",0.35581,0.13835,0.20357
"4293",0.25375,0.069297,0.12462
"4294",0.27042,0.075629,0.13405
"4295",0.28439,0.080793,0.14185
"4296",0.29357,0.089622,0.15079
"4297",0.30215,0.091913,0.15497
"4298",0.27601,0.077099,0.13675
"4299",0.32227,0.10403,0.16948
"4300",0.30222,0.092038,0.15507
"4301",0.31218,0.098808,0.1628
"4302",0.32708,0.10903,0.17443
"4303",0.29681,0.086216,0.14938
"4304",0.34133,0.12313,0.18858
"4305",0.32559,0.11062,0.17509
"4306",0.27009,0.075873,0.13412
"4307",0.29406,0.086699,0.14889
"4308",0.24207,0.062384,0.11627
"4309",0.37086,0.15246,0.21796
"4310",0.27983,0.078664,0.13899
"4311",0.36626,0.1479,0.21339
"4312",0.31496,0.10037,0.16473
"4313",0.34416,0.12601,0.19143
"4314",0.25715,0.063602,0.12165
"4315",0.24241,0.061682,0.11589
"4316",0.30757,0.095061,0.1588
"4317",0.28152,0.082289,0.14204
"4318",0.29044,0.079304,0.14263
"4319",0.25827,0.069323,0.12599
"4320",0.31717,0.10071,0.16563
"4321",0.35762,0.14024,0.20543
"4322",0.32175,0.10902,0.17282
"4323",0.34113,0.12335,0.18866
"4324",0.26187,0.067926,0.12609
"4325",0.26195,0.071341,0.12851
"4326",0.32071,0.10417,0.16912
"4327",0.36481,0.14641,0.21191
"4328",0.29265,0.089216,0.15023
"4329",0.23267,0.057529,0.11006
"4330",0.35793,0.13952,0.20503
"4331",0.31813,0.10213,0.16691
"4332",0.3297,0.11211,0.17737
"4333",0.26877,0.075158,0.13323
"4334",0.34068,0.12266,0.18805
"4335",0.26422,0.072807,0.13022
"4336",0.33528,0.11764,0.18291
"4337",0.33587,0.11754,0.18302
"4338",0.25142,0.063678,0.11999
"4339",0.36482,0.14654,0.212
"4340",0.26436,0.072524,0.13006
"4341",0.25138,0.067291,0.1225
"4342",0.2382,0.059798,0.1133
"4343",0.24791,0.064108,0.11923
"4344",0.309,0.098718,0.16178
"4345",0.30198,0.090755,0.1541
"4346",0.26539,0.06904,0.12793
"4347",0.24975,0.066541,0.12149
"4348",0.24121,0.060751,0.11487
"4349",0.2559,0.069302,0.12527
"4350",0.26299,0.070481,0.12822
"4351",0.3484,0.13012,0.19558
"4352",0.2663,0.072597,0.13069
"4353",0.2569,0.064085,0.12191
"4354",0.23535,0.058049,0.11122
"4355",0.35293,0.13556,0.20075
"4356",0.31866,0.10684,0.17037
"4357",0.28908,0.071621,0.13684
"4358",0.30883,0.094935,0.15908
"4359",0.30951,0.098646,0.16189
"4360",0.29851,0.09163,0.15368
"4361",0.28515,0.084664,0.14479
"4362",0.30972,0.099084,0.16226
"4363",0.31208,0.10048,0.16394
"4364",0.29491,0.089808,0.15132
"4365",0.25683,0.067767,0.12447
"4366",0.30459,0.095319,0.15808
"4367",0.28668,0.083685,0.14457
"4368",0.30373,0.0945,0.15725
"4369",0.30112,0.090405,0.1536
"4370",0.3175,0.10268,0.16711
"4371",0.2954,0.077582,0.14291
"4372",0.26558,0.073372,0.13102
"4373",0.28371,0.084074,0.14395
"4374",0.30783,0.096697,0.16002
"4375",0.28722,0.087278,0.14724
"4376",0.24685,0.065453,0.11986
"4377",0.34277,0.12533,0.19054
"4378",0.27924,0.079758,0.13959
"4379",0.29263,0.089453,0.15039
"4380",0.33017,0.11467,0.1793
"4381",0.24748,0.065088,0.11979
"4382",0.27755,0.079193,0.13868
"4383",0.32558,0.10767,0.17303
"4384",0.2235,0.05514,0.10563
"4385",0.25268,0.067713,0.12319
"4386",0.25097,0.066004,0.12148
"4387",0.28458,0.083416,0.14375
"4388",0.22512,0.055995,0.10672
"4389",0.23539,0.05337,0.10796
"4390",0.28119,0.081533,0.14141
"4391",0.29653,0.084983,0.14843
"4392",0.24119,0.062323,0.11597
"4393",0.27392,0.076256,0.13554
"4394",0.31573,0.10243,0.1664
"4395",0.25385,0.068692,0.12422
"4396",0.31087,0.096706,0.16094
"4397",0.33075,0.1132,0.17845
"4398",0.31111,0.098124,0.162
"4399",0.34598,0.12969,0.19456
"4400",0.30274,0.096477,0.15834
"4401",0.26673,0.073782,0.13165
"4402",0.31467,0.10021,0.16453
"4403",0.31924,0.10092,0.1664
"4404",0.33477,0.11659,0.18202
"4405",0.31421,0.097637,0.16259
"4406",0.25278,0.064081,0.12067
"4407",0.29548,0.085214,0.14828
"4408",0.27394,0.076308,0.13558
"4409",0.31268,0.09964,0.16353
"4410",0.28504,0.078308,0.14031
"4411",0.23456,0.059392,0.11193
"4412",0.33245,0.11592,0.18086
"4413",0.31468,0.10067,0.16486
"4414",0.25586,0.06881,0.12491
"4415",0.27357,0.076447,0.13557
"4416",0.33869,0.12089,0.18621
"4417",0.33888,0.12217,0.18716
"4418",0.3555,0.13711,0.20261
"4419",0.3507,0.13246,0.19792
"4420",0.35756,0.13917,0.20467
"4421",0.32019,0.10654,0.17061
"4422",0.26189,0.071945,0.12891
"4423",0.2462,0.061783,0.11709
"4424",0.31048,0.10342,0.16552
"4425",0.31742,0.105,0.16871
"4426",0.23709,0.060156,0.11322
"4427",0.25005,0.063086,0.11916
"4428",0.34435,0.12652,0.19185
"4429",0.28532,0.085047,0.14511
"4430",0.24947,0.066384,0.12129
"4431",0.27277,0.078576,0.13682
"4432",0.27283,0.075449,0.13465
"4433",0.37238,0.15399,0.21949
"4434",0.31301,0.097471,0.16211
"4435",0.22776,0.057633,0.10866
"4436",0.35562,0.13724,0.20273
"4437",0.25245,0.065262,0.1214
"4438",0.3145,0.10168,0.1655
"4439",0.26404,0.068641,0.12724
"4440",0.28859,0.083427,0.14496
"4441",0.25604,0.070369,0.12605
"4442",0.25065,0.065736,0.12119
"4443",0.23509,0.06012,0.1126
"4444",0.25834,0.069532,0.12616
"4445",0.3446,0.12713,0.19235
"4446",0.23318,0.054979,0.10842
"4447",0.32517,0.10841,0.17342
"4448",0.24709,0.067326,0.12124
"4449",0.27451,0.075449,0.13515
"4450",0.33743,0.1197,0.185
"4451",0.28296,0.082453,0.14259
"4452",0.29379,0.079662,0.14388
"4453",0.2743,0.0738,0.13393
"4454",0.29606,0.089246,0.15127
"4455",0.26688,0.069763,0.12888
"4456",0.30947,0.099009,0.16213
"4457",0.30704,0.091015,0.1558
"4458",0.25735,0.068072,0.12484
"4459",0.33951,0.12121,0.18668
"4460",0.31547,0.10272,0.16653
"4461",0.27405,0.071991,0.13259
"4462",0.32367,0.10619,0.17141
"4463",0.35232,0.13397,0.19946
"4464",0.25619,0.069442,0.12545
"4465",0.22134,0.054192,0.10432
"4466",0.25323,0.063368,0.12031
"4467",0.32662,0.11112,0.17575
"4468",0.35715,0.13878,0.20427
"4469",0.27376,0.079198,0.13755
"4470",0.29767,0.088502,0.15123
"4471",0.32766,0.11025,0.17545
"4472",0.27835,0.074831,0.13587
"4473",0.27055,0.075239,0.13382
"4474",0.25132,0.064901,0.12081
"4475",0.30364,0.09482,0.15745
"4476",0.32339,0.11011,0.17408
"4477",0.2403,0.060286,0.11428
"4478",0.29651,0.090401,0.15222
"4479",0.25602,0.069438,0.1254
"4480",0.25695,0.067618,0.1244
"4481",0.29105,0.08912,0.14968
"4482",0.27966,0.079959,0.13985
"4483",0.30886,0.099414,0.16223
"4484",0.23693,0.059823,0.11294
"4485",0.27832,0.079161,0.13889
"4486",0.33645,0.11836,0.18377
"4487",0.24512,0.06372,0.11812
"4488",0.30645,0.089995,0.15491
"4489",0.26283,0.067677,0.1262
"4490",0.27876,0.081404,0.14059
"4491",0.35125,0.13283,0.19834
"4492",0.22447,0.053751,0.10495
"4493",0.31847,0.10498,0.16901
"4494",0.34052,0.1231,0.18831
"4495",0.29071,0.078795,0.14235
"4496",0.32365,0.10835,0.17292
"4497",0.32731,0.10952,0.17484
"4498",0.26041,0.072158,0.12862
"4499",0.3409,0.12566,0.19021
"4500",0.31566,0.10208,0.16613
"4501",0.36813,0.14971,0.21522
"4502",0.33318,0.11638,0.1814
"4503",0.23591,0.05958,0.11246
"4504",0.23101,0.059579,0.11099
"4505",0.30186,0.089809,0.15341
"4506",0.30778,0.09491,0.15875
"4507",0.26283,0.067738,0.12625
"4508",0.34401,0.12661,0.19181
"4509",0.30868,0.094479,0.15872
"4510",0.34753,0.12914,0.19463
"4511",0.35894,0.14059,0.20608
"4512",0.28495,0.081063,0.14221
"4513",0.27454,0.077279,0.13644
"4514",0.26081,0.072481,0.12896
"4515",0.29947,0.094532,0.15599
"4516",0.32516,0.1078,0.17299
"4517",0.33732,0.11907,0.18452
"4518",0.34323,0.12533,0.19068
"4519",0.31155,0.10543,0.16725
"4520",0.33293,0.1158,0.18092
"4521",0.22799,0.059019,0.1097
"4522",0.23306,0.058057,0.11054
"4523",0.37255,0.15408,0.21961
"4524",0.25087,0.063659,0.11981
"4525",0.3438,0.12596,0.19129
"4526",0.26469,0.064469,0.12452
"4527",0.25343,0.066425,0.12251
"4528",0.27164,0.07179,0.13173
"4529",0.23718,0.060463,0.11346
"4530",0.32021,0.10424,0.16901
"4531",0.32694,0.10947,0.17469
"4532",0.23376,0.059805,0.11198
"4533",0.34358,0.12563,0.191
"4534",0.27709,0.077316,0.13723
"4535",0.2926,0.087326,0.14889
"4536",0.26139,0.069187,0.12683
"4537",0.27942,0.079323,0.13933
"4538",0.36039,0.14197,0.20748
"4539",0.22601,0.057865,0.10829
"4540",0.33836,0.12232,0.18711
"4541",0.31297,0.096778,0.16162
"4542",0.27513,0.079803,0.13838
"4543",0.37383,0.15538,0.22089
"4544",0.30502,0.087271,0.15258
"4545",0.31496,0.10312,0.16665
"4546",0.29054,0.085387,0.14691
"4547",0.28233,0.081651,0.14184
"4548",0.35843,0.14004,0.20554
"4549",0.30031,0.0894,0.15266
"4550",0.2404,0.059732,0.11392
"4551",0.27706,0.078635,0.13815
"4552",0.29958,0.092888,0.15488
"4553",0.32804,0.11325,0.17767
"4554",0.3353,0.11739,0.18274
"4555",0.30726,0.095766,0.1592
"4556",0.2734,0.078139,0.1367
"4557",0.23158,0.056641,0.10911
"4558",0.34775,0.13034,0.19554
"4559",0.23553,0.061139,0.11344
"4560",0.37378,0.15534,0.22085
"4561",0.26534,0.073509,0.13104
"4562",0.30247,0.095397,0.1575
"4563",0.26002,0.072672,0.12886
"4564",0.24349,0.056898,0.11286
"4565",0.2676,0.074045,0.13209
"4566",0.24748,0.064627,0.11947
"4567",0.27612,0.079412,0.13841
"4568",0.23481,0.058567,0.11142
"4569",0.35318,0.13478,0.20028
"4570",0.33656,0.11842,0.18384
"4571",0.25054,0.064893,0.12057
"4572",0.2468,0.062857,0.11802
"4573",0.26354,0.071871,0.12935
"4574",0.31312,0.095716,0.16092
"4575",0.32209,0.10564,0.17055
"4576",0.2564,0.060312,0.11912
"4577",0.28498,0.067572,0.13278
"4578",0.25994,0.070904,0.1276
"4579",0.23341,0.060353,0.11226
"4580",0.32683,0.10886,0.17423
"4581",0.29888,0.091411,0.15363
"4582",0.35111,0.13329,0.19862
"4583",0.32213,0.10888,0.17283
"4584",0.33544,0.11706,0.18255
"4585",0.25524,0.066707,0.12325
"4586",0.33155,0.11528,0.18014
"4587",0.33607,0.11832,0.18363
"4588",0.36103,0.14258,0.2081
"4589",0.22615,0.054216,0.10578
"4590",0.25934,0.070736,0.1273
"4591",0.25467,0.06571,0.12238
"4592",0.31607,0.10163,0.16594
"4593",0.33441,0.11607,0.18155
"4594",0.31758,0.10116,0.16607
"4595",0.30505,0.089278,0.15399
"4596",0.32697,0.1109,0.17571
"4597",0.34834,0.13006,0.19552
"4598",0.26167,0.070134,0.12758
"4599",0.31819,0.10338,0.1678
"4600",0.32246,0.10659,0.17134
"4601",0.31875,0.1032,0.16785
"4602",0.32739,0.10967,0.17496
"4603",0.29079,0.08447,0.14635
"4604",0.34006,0.1231,0.18817
"4605",0.28213,0.082128,0.14211
"4606",0.28502,0.076252,0.13886
"4607",0.33609,0.11845,0.18373
"4608",0.35804,0.1396,0.20511
"4609",0.36068,0.14223,0.20775
"4610",0.34451,0.12616,0.19165
"4611",0.35259,0.13418,0.19969
"4612",0.33869,0.12092,0.18623
"4613",0.27466,0.076906,0.13621
"4614",0.38044,0.162,0.22751
"4615",0.30585,0.094311,0.15776
"4616",0.31664,0.10242,0.16667
"4617",0.31947,0.10676,0.17055
"4618",0.26037,0.070087,0.12716
"4619",0.29337,0.088566,0.14999
"4620",0.33886,0.12113,0.18643
"4621",0.29974,0.090717,0.15341
"4622",0.37405,0.15566,0.22116
"4623",0.34641,0.1281,0.19358
"4624",0.27327,0.077252,0.13604
"4625",0.28402,0.082532,0.14296
"4626",0.26857,0.053563,0.11805
"4627",0.28192,0.081173,0.14138
"4628",0.2571,0.066852,0.12391
